node_id,date,discharge_avg,year,week
73.95402_34.10826,2020-08-16,465.76117,2020,33
73.95402_34.10826,2020-08-23,431.5759,2020,34
73.95402_34.10826,2020-08-30,543.28235,2020,35
73.95402_34.10826,2020-09-06,614.31696,2020,36
73.95402_34.10826,2020-09-13,606.25226,2020,37
73.95402_34.10826,2020-09-20,463.31137,2020,38
73.95402_34.10826,2020-09-27,394.24332,2020,39
73.95402_34.10826,2020-10-04,342.7913,2020,40
73.95402_34.10826,2020-10-11,297.1518,2020,41
73.95402_34.10826,2020-10-18,269.26675,2020,42
73.95402_34.10826,2020-10-25,243.13393,2020,43
73.95402_34.10826,2020-11-01,220.24553,2020,44
73.95402_34.10826,2020-11-08,196.06027,2020,45
73.95402_34.10826,2020-11-15,178.67635,2020,46
73.95402_34.10826,2020-11-22,240.86942,2020,47
73.95402_34.10826,2020-11-29,239.08371,2020,48
73.95402_34.10826,2020-12-06,180.32478,2020,49
73.95402_34.10826,2020-12-13,269.44977,2020,50
73.95402_34.10826,2020-12-20,241.37166,2020,51
73.95402_34.10826,2020-12-27,187.12723,2020,52
73.95402_34.10826,2021-01-03,166.4174,2021,53
73.95402_34.10826,2021-01-10,230.9241,2021,1
73.95402_34.10826,2021-01-17,177.51115,2021,2
73.95402_34.10826,2021-01-24,152.77232,2021,3
73.95402_34.10826,2021-01-31,162.31697,2021,4
73.95402_34.10826,2021-02-07,134.64285,2021,5
73.95402_34.10826,2021-02-14,129.24107,2021,6
73.95402_34.10826,2021-02-21,122.05804,2021,7
73.95402_34.10826,2021-02-28,187.8884,2021,8
73.95402_34.10826,2021-03-07,238.7991,2021,9
73.95402_34.10826,2021-03-14,262.80356,2021,10
73.95402_34.10826,2021-03-21,264.68304,2021,11
73.95402_34.10826,2021-03-28,342.2277,2021,12
73.95402_34.10826,2021-04-04,350.03125,2021,13
73.95402_34.10826,2021-04-11,399.50894,2021,14
73.95402_34.10826,2021-04-18,373.36606,2021,15
73.95402_34.10826,2021-04-25,441.34375,2021,16
73.95402_34.10826,2021-05-02,378.3616,2021,17
73.95402_34.10826,2021-05-09,371.9643,2021,18
73.95402_34.10826,2021-05-16,408.89285,2021,19
73.95402_34.10826,2021-05-23,414.75894,2021,20
73.95402_34.10826,2021-05-30,354.2143,2021,21
73.95402_34.10826,2021-06-06,291.37946,2021,22
73.95402_34.10826,2021-06-13,340.40625,2021,23
73.95402_34.10826,2021-06-20,429.40625,2021,24
73.95402_34.10826,2021-06-27,408.0759,2021,25
73.95402_34.10826,2021-07-04,419.17188,2021,26
73.95402_34.10826,2021-07-11,459.39062,2021,27
73.95402_34.10826,2021-07-18,547.5781,2021,28
73.95402_34.10826,2021-07-25,690.23663,2021,29
73.95402_34.10826,2021-08-01,558.1607,2021,30
73.95402_34.10826,2021-08-08,656.6406,2021,31
73.95402_34.10826,2021-08-15,508.44196,2021,32
73.95402_34.10826,2021-08-22,469.04688,2021,33
73.95402_34.10826,2021-08-29,391.00336,2021,34
73.95402_34.10826,2021-09-05,356.32144,2021,35
73.95402_34.10826,2021-09-12,354.21317,2021,36
73.95402_34.10826,2021-09-19,469.08148,2021,37
73.95402_34.10826,2021-09-26,322.43863,2021,38
73.95402_34.10826,2021-10-03,283.80356,2021,39
73.95402_34.10826,2021-10-10,268.34598,2021,40
73.95402_34.10826,2021-10-17,238.97768,2021,41
73.95402_34.10826,2021-10-24,253.47098,2021,42
73.95402_34.10826,2021-10-31,272.15512,2021,43
73.95402_34.10826,2021-11-07,208.2701,2021,44
73.95402_34.10826,2021-11-14,189.44531,2021,45
73.95402_34.10826,2021-11-21,167.88393,2021,46
73.95402_34.10826,2021-11-28,152.15291,2021,47
73.95402_34.10826,2021-12-05,139.53125,2021,48
73.95402_34.10826,2021-12-12,144.25893,2021,49
73.95402_34.10826,2021-12-19,130.65178,2021,50
73.95402_34.10826,2021-12-26,122.86384,2021,51
73.95402_34.10826,2022-01-02,146.87277,2022,52
73.95402_34.10826,2022-01-09,213.75,2022,1
73.95402_34.10826,2022-01-16,240.1049,2022,2
73.95402_34.10826,2022-01-23,190.93973,2022,3
73.95402_34.10826,2022-01-30,221.97098,2022,4
73.95402_34.10826,2022-02-06,187.77902,2022,5
73.95402_34.10826,2022-02-13,188.4866,2022,6
73.95402_34.10826,2022-02-20,159.89732,2022,7
73.95402_34.10826,2022-02-27,190.15178,2022,8
73.95402_34.10826,2022-03-06,199.85268,2022,9
73.95402_34.10826,2022-03-13,208.22768,2022,10
73.95402_34.10826,2022-03-20,204.83928,2022,11
73.95402_34.10826,2022-03-27,226.64285,2022,12
73.95402_34.10826,2022-04-03,220.97322,2022,13
73.95402_34.10826,2022-04-10,217.1741,2022,14
73.95402_34.10826,2022-04-17,224.07143,2022,15
73.95402_34.10826,2022-04-24,247.97768,2022,16
73.95402_34.10826,2022-05-01,250.92857,2022,17
73.95402_34.10826,2022-05-08,250.22768,2022,18
73.95402_34.10826,2022-05-15,237.66518,2022,19
73.95402_34.10826,2022-05-22,232.94643,2022,20
73.95402_34.10826,2022-05-29,218.375,2022,21
73.95402_34.10826,2022-06-05,121.96429,2022,22
73.95402_34.10826,2022-06-12,139.26785,2022,23
73.95402_34.10826,2022-06-19,180.83482,2022,24
73.95402_34.10826,2022-06-26,314.54465,2022,25
73.95402_34.10826,2022-07-03,337.20535,2022,26
73.95402_34.10826,2022-07-10,357.49332,2022,27
73.95402_34.10826,2022-07-17,464.4107,2022,28
73.95402_34.10826,2022-07-24,425.5357,2022,29
73.95402_34.10826,2022-07-31,494.12277,2022,30
73.95402_34.10826,2022-08-07,609.8192,2022,31
73.95402_34.10826,2022-08-14,473.31696,2022,32
73.95402_34.10826,2022-08-21,499.8973,2022,33
73.95402_34.10826,2022-08-28,568.0268,2022,34
73.95402_34.10826,2022-09-04,533.1685,2022,35
73.95402_34.10826,2022-09-11,453.36383,2022,36
73.95402_34.10826,2022-09-18,411.98996,2022,37
73.95402_34.10826,2022-09-25,346.96094,2022,38
73.95402_34.10826,2022-10-02,323.19754,2022,39
73.95402_34.10826,2022-10-09,277.6328,2022,40
73.95402_34.10826,2022-10-16,255.81808,2022,41
73.95402_34.10826,2022-10-23,257.73773,2022,42
73.95402_34.10826,2022-10-30,227.00558,2022,43
73.95402_34.10826,2022-11-06,201.33817,2022,44
73.95402_34.10826,2022-11-13,221.65178,2022,45
73.95402_34.10826,2022-11-20,231.91183,2022,46
73.95402_34.10826,2022-11-27,180.00781,2022,47
73.95402_34.10826,2022-12-04,160.04353,2022,48
73.95402_34.10826,2022-12-11,158.73772,2022,49
73.95402_34.10826,2022-12-18,181.00447,2022,50
73.95402_34.10826,2022-12-25,138.59598,2022,51
73.95402_34.10826,2023-01-01,137.98996,2023,52
73.95402_34.10826,2023-01-08,132.89174,2023,1
73.95402_34.10826,2023-01-15,186.85938,2023,2
73.95402_34.10826,2023-01-22,167.6451,2023,3
73.95402_34.10826,2023-01-29,183.95982,2023,4
73.95402_34.10826,2023-02-05,201.7299,2023,5
73.95402_34.10826,2023-02-12,233.30803,2023,6
73.95402_34.10826,2023-02-19,237.2634,2023,7
73.95402_34.10826,2023-02-26,236.57812,2023,8
73.95402_34.10826,2023-03-05,257.0223,2023,9
73.95402_34.10826,2023-03-12,258.37054,2023,10
73.95402_34.10826,2023-03-19,229.16965,2023,11
73.95402_34.10826,2023-03-26,291.1027,2023,12
73.95402_34.10826,2023-04-02,260.24106,2023,13
73.95402_34.10826,2023-04-09,319.7277,2023,14
73.95402_34.10826,2023-04-16,262.2277,2023,15
73.95402_34.10826,2023-04-23,376.56696,2023,16
73.95402_34.10826,2023-04-30,391.87054,2023,17
73.95402_34.10826,2023-05-07,399.5848,2023,18
73.95402_34.10826,2023-05-14,427.14285,2023,19
73.95402_34.10826,2023-05-21,372.5893,2023,20
73.95402_34.10826,2023-05-28,381.1473,2023,21
73.95402_34.10826,2023-06-04,368.9018,2023,22
73.95402_34.10826,2023-06-11,352.45535,2023,23
73.95402_34.10826,2023-06-18,354.88168,2023,24
73.95402_34.10826,2023-06-25,550.7076,2023,25
73.95402_34.10826,2023-07-02,900.33484,2023,26
73.95402_34.10826,2023-07-09,898.73663,2023,27
73.95402_34.10826,2023-07-16,815.49774,2023,28
73.95402_34.10826,2023-07-23,803.63837,2023,29
73.95402_34.10826,2023-07-30,941.19196,2023,30
73.95402_34.10826,2023-08-06,829.9018,2023,31
73.95402_34.10826,2023-08-13,849.6585,2023,32
73.95402_34.10826,2023-08-20,700.7712,2023,33
73.95402_34.10826,2023-08-27,626.75336,2023,34
73.95402_34.10826,2023-09-03,552.12054,2023,35
73.95402_34.10826,2023-09-10,467.6172,2023,36
73.95402_34.10826,2023-09-17,404.0837,2023,37
73.95402_34.10826,2023-09-24,388.27066,2023,38
73.95402_34.10826,2023-10-01,343.26617,2023,39
73.95402_34.10826,2023-10-08,294.72656,2023,40
73.95402_34.10826,2023-10-15,268.5519,2023,41
73.95402_34.10826,2023-10-22,306.15512,2023,42
73.95402_34.10826,2023-10-29,242.71541,2023,43
73.95402_34.10826,2023-11-05,215.55357,2023,44
73.95402_34.10826,2023-11-12,207.90402,2023,45
73.95402_34.10826,2023-11-19,195.65346,2023,46
73.95402_34.10826,2023-11-26,166.97713,2023,47
73.95402_34.10826,2023-12-03,167.58928,2023,48
73.95402_34.10826,2023-12-10,160.56584,2023,49
73.95402_34.10826,2023-12-17,137.55135,2023,50
73.95402_34.10826,2023-12-24,131.52455,2023,51
73.95402_34.10826,2023-12-31,122.033485,2023,52
73.95402_34.10826,2024-01-07,116.953125,2024,1
73.95493_30.44602,2019-01-06,341.25,2019,1
73.95493_30.44602,2019-01-13,357.8973,2019,2
73.95493_30.44602,2019-01-20,348.3125,2019,3
73.95493_30.44602,2019-01-27,429.2634,2019,4
73.95493_30.44602,2019-02-03,358.8348,2019,5
73.95493_30.44602,2019-02-10,447.2902,2019,6
73.95493_30.44602,2019-02-17,463.37054,2019,7
73.95493_30.44602,2019-02-24,493.70535,2019,8
73.95493_30.44602,2019-03-03,499.4777,2019,9
73.95493_30.44602,2019-03-10,514.1696,2019,10
73.95493_30.44602,2019-03-17,483.05356,2019,11
73.95493_30.44602,2019-03-24,433.43304,2019,12
73.95493_30.44602,2019-03-31,395.2232,2019,13
73.95493_30.44602,2019-04-07,365.7634,2019,14
73.95493_30.44602,2019-04-14,355.1875,2019,15
73.95493_30.44602,2019-04-21,407.35715,2019,16
73.95493_30.44602,2019-04-28,376.42856,2019,17
73.95493_30.44602,2019-05-05,338.8259,2019,18
73.95493_30.44602,2019-05-12,327.1875,2019,19
73.95493_30.44602,2019-05-19,324.9107,2019,20
73.95493_30.44602,2019-05-26,332.11606,2019,21
73.95493_30.44602,2019-06-02,80.12946,2019,22
73.95493_30.44602,2019-06-09,3.017857,2019,23
73.95493_30.44602,2019-06-16,2.1875,2019,24
73.95493_30.44602,2019-06-23,0.14732143,2019,25
73.95493_30.44602,2019-06-30,4.370536,2019,26
73.95493_30.44602,2019-07-07,58.67857,2019,27
73.95493_30.44602,2019-07-14,246.4866,2019,28
73.95493_30.44602,2019-07-21,380.13617,2019,29
73.95493_30.44602,2019-07-28,370.08258,2019,30
73.95493_30.44602,2019-08-04,464.2723,2019,31
73.95493_30.44602,2019-08-11,447.3527,2019,32
73.95493_30.44602,2019-08-18,477.35492,2019,33
73.95493_30.44602,2019-08-25,1157.5916,2019,34
73.95493_30.44602,2019-09-01,1062.5892,2019,35
73.95493_30.44602,2019-09-08,1096.0703,2019,36
73.95493_30.44602,2019-09-15,964.4297,2019,37
73.95493_30.44602,2019-09-22,861.2768,2019,38
73.95493_30.44602,2019-09-29,778.0357,2019,39
73.95493_30.44602,2019-10-06,776.74664,2019,40
73.95493_30.44602,2019-10-13,683.52454,2019,41
73.95493_30.44602,2019-10-20,652.1083,2019,42
73.95493_30.44602,2019-10-27,624.8337,2019,43
73.95493_30.44602,2019-11-03,598.25226,2019,44
73.95493_30.44602,2019-11-10,606.43976,2019,45
73.95493_30.44602,2019-11-17,594.30133,2019,46
73.95493_30.44602,2019-11-24,535.4855,2019,47
73.95493_30.44602,2019-12-01,558.7299,2019,48
73.95493_30.44602,2019-12-08,519.98883,2019,49
73.95493_30.44602,2019-12-15,503.46652,2019,50
73.95493_30.44602,2019-12-22,548.13837,2019,51
73.95493_30.44602,2019-12-29,467.06027,2019,52
73.95493_30.44602,2020-01-05,430.18973,2020,1
73.95493_30.44602,2020-01-12,472.16965,2020,2
73.95493_30.44602,2020-01-19,507.50446,2020,3
73.95493_30.44602,2020-01-26,468.82812,2020,4
73.95493_30.44602,2020-02-02,479.47992,2020,5
73.95493_30.44602,2020-02-09,453.7098,2020,6
73.95493_30.44602,2020-02-16,417.24554,2020,7
73.95493_30.44602,2020-02-23,402.89062,2020,8
73.95493_30.44602,2020-03-01,399.34375,2020,9
73.95493_30.44602,2020-03-08,456.52008,2020,10
73.95493_30.44602,2020-03-15,530.3036,2020,11
73.95493_30.44602,2020-03-22,473.00894,2020,12
73.95493_30.44602,2020-03-29,415.01785,2020,13
73.95493_30.44602,2020-04-05,464.42856,2020,14
73.95493_30.44602,2020-04-12,400.70535,2020,15
73.95493_30.44602,2020-04-19,376.5402,2020,16
73.95493_30.44602,2020-04-26,380.4152,2020,17
73.95493_30.44602,2020-05-03,442.53125,2020,18
73.95493_30.44602,2020-05-10,382.9598,2020,19
73.95493_30.44602,2020-05-17,365.09375,2020,20
73.95493_30.44602,2020-05-24,357.24554,2020,21
73.95493_30.44602,2020-05-31,164.16518,2020,22
73.95493_30.44602,2020-06-07,186.72322,2020,23
73.95493_30.44602,2020-06-14,146.65625,2020,24
73.95493_30.44602,2020-06-21,118.05357,2020,25
73.95493_30.44602,2020-06-28,105.98214,2020,26
73.95493_30.44602,2020-07-05,196.14732,2020,27
73.95493_30.44602,2020-07-12,301.25446,2020,28
73.95493_30.44602,2020-07-19,289.68082,2020,29
73.95493_30.44602,2020-07-26,403.83035,2020,30
73.95493_30.44602,2020-08-02,348.49777,2020,31
73.95493_30.44602,2020-08-09,333.8125,2020,32
73.95493_30.44602,2020-08-16,425.5402,2020,33
73.95493_30.44602,2020-08-23,658.89844,2020,34
73.95493_30.44602,2020-08-30,965.8661,2020,35
73.95493_30.44602,2020-09-06,1099.8314,2020,36
73.95493_30.44602,2020-09-13,1047.2244,2020,37
73.95493_30.44602,2020-09-20,897.4018,2020,38
73.95493_30.44602,2020-09-27,788.0257,2020,39
73.95493_30.44602,2020-10-04,699.87726,2020,40
73.95493_30.44602,2020-10-11,618.10266,2020,41
73.95493_30.44602,2020-10-18,586.05914,2020,42
73.95493_30.44602,2020-10-25,567.74774,2020,43
73.95493_30.44602,2020-11-01,547.1708,2020,44
73.95493_30.44602,2020-11-08,524.37164,2020,45
73.95493_30.44602,2020-11-15,506.03906,2020,46
73.95493_30.44602,2020-11-22,514.1708,2020,47
73.95493_30.44602,2020-11-29,462.74332,2020,48
73.95493_30.44602,2020-12-06,433.46762,2020,49
73.95493_30.44602,2020-12-13,407.74442,2020,50
73.95493_30.44602,2020-12-20,420.8672,2020,51
73.95493_30.44602,2020-12-27,393.40625,2020,52
73.95493_30.44602,2021-01-03,396.76785,2021,53
73.95493_30.44602,2021-01-10,506.69867,2021,1
73.95493_30.44602,2021-01-17,410.52008,2021,2
73.95493_30.44602,2021-01-24,380.1652,2021,3
73.95493_30.44602,2021-01-31,390.66293,2021,4
73.95493_30.44602,2021-02-07,378.3482,2021,5
73.95493_30.44602,2021-02-14,371.44644,2021,6
73.95493_30.44602,2021-02-21,355.55804,2021,7
73.95493_30.44602,2021-02-28,341.06696,2021,8
73.95493_30.44602,2021-03-07,335.4241,2021,9
73.95493_30.44602,2021-03-14,330.6875,2021,10
73.95493_30.44602,2021-03-21,330.42856,2021,11
73.95493_30.44602,2021-03-28,341.63394,2021,12
73.95493_30.44602,2021-04-04,326.30804,2021,13
73.95493_30.44602,2021-04-11,335.5,2021,14
73.95493_30.44602,2021-04-18,334.94196,2021,15
73.95493_30.44602,2021-04-25,373.3482,2021,16
73.95493_30.44602,2021-05-02,367.19196,2021,17
73.95493_30.44602,2021-05-09,339.44196,2021,18
73.95493_30.44602,2021-05-16,351.1741,2021,19
73.95493_30.44602,2021-05-23,342.0268,2021,20
73.95493_30.44602,2021-05-30,183.28125,2021,21
73.95493_30.44602,2021-06-06,5.825893,2021,22
73.95493_30.44602,2021-06-13,1.6205357,2021,23
73.95493_30.44602,2021-06-20,0.102678575,2021,24
73.95493_30.44602,2021-06-27,1.1294643,2021,25
73.95493_30.44602,2021-07-04,7.363839,2021,26
73.95493_30.44602,2021-07-11,62.40402,2021,27
73.95493_30.44602,2021-07-18,322.8259,2021,28
73.95493_30.44602,2021-07-25,384.33258,2021,29
73.95493_30.44602,2021-08-01,839.5201,2021,30
73.95493_30.44602,2021-08-08,569.3571,2021,31
73.95493_30.44602,2021-08-15,401.35938,2021,32
73.95493_30.44602,2021-08-22,356.22098,2021,33
73.95493_30.44602,2021-08-29,422.04688,2021,34
73.95493_30.44602,2021-09-05,348.45758,2021,35
73.95493_30.44602,2021-09-12,361.46207,2021,36
73.95493_30.44602,2021-09-19,398.82144,2021,37
73.95493_30.44602,2021-09-26,426.5402,2021,38
73.95493_30.44602,2021-10-03,374.66406,2021,39
73.95493_30.44602,2021-10-10,386.89844,2021,40
73.95493_30.44602,2021-10-17,448.23773,2021,41
73.95493_30.44602,2021-10-24,507.29575,2021,42
73.95493_30.44602,2021-10-31,603.7835,2021,43
73.95493_30.44602,2021-11-07,491.23438,2021,44
73.95493_30.44602,2021-11-14,466.9922,2021,45
73.95493_30.44602,2021-11-21,437.3337,2021,46
73.95493_30.44602,2021-11-28,410.37164,2021,47
73.95493_30.44602,2021-12-05,383.3884,2021,48
73.95493_30.44602,2021-12-12,364.57144,2021,49
73.95493_30.44602,2021-12-19,354.86383,2021,50
73.95493_30.44602,2021-12-26,351.1607,2021,51
73.95493_30.44602,2022-01-02,349.24777,2022,52
73.95493_30.44602,2022-01-09,410.5402,2022,1
73.95493_30.44602,2022-01-16,540.18304,2022,2
73.95493_30.44602,2022-01-23,374.77457,2022,3
73.95493_30.44602,2022-01-30,440.08258,2022,4
73.95493_30.44602,2022-02-06,383.18527,2022,5
73.95493_30.44602,2022-02-13,381.16965,2022,6
73.95493_30.44602,2022-02-20,342.4152,2022,7
73.95493_30.44602,2022-02-27,352.64285,2022,8
73.95493_30.44602,2022-03-06,408.3348,2022,9
73.95493_30.44602,2022-03-13,331.07144,2022,10
73.95493_30.44602,2022-03-20,312.99106,2022,11
73.95493_30.44602,2022-03-27,310.4152,2022,12
73.95493_30.44602,2022-04-03,305.64285,2022,13
73.95493_30.44602,2022-04-10,308.87054,2022,14
73.95493_30.44602,2022-04-17,310.125,2022,15
73.95493_30.44602,2022-04-24,309.94644,2022,16
73.95493_30.44602,2022-05-01,307.61606,2022,17
73.95493_30.44602,2022-05-08,308.3482,2022,18
73.95493_30.44602,2022-05-15,305.6875,2022,19
73.95493_30.44602,2022-05-22,301.96875,2022,20
73.95493_30.44602,2022-05-29,247.5625,2022,21
73.95493_30.44602,2022-06-05,17.700893,2022,22
73.95493_30.44602,2022-06-12,0.19196428,2022,23
73.95493_30.44602,2022-06-19,0.071428575,2022,24
73.95493_30.44602,2022-06-26,87.12946,2022,25
73.95493_30.44602,2022-07-03,155.83928,2022,26
73.95493_30.44602,2022-07-10,333.54688,2022,27
73.95493_30.44602,2022-07-17,397.75446,2022,28
73.95493_30.44602,2022-07-24,484.49777,2022,29
73.95493_30.44602,2022-07-31,510.12277,2022,30
73.95493_30.44602,2022-08-07,618.9174,2022,31
73.95493_30.44602,2022-08-14,498.46875,2022,32
73.95493_30.44602,2022-08-21,485.97098,2022,33
73.95493_30.44602,2022-08-28,814.43524,2022,34
73.95493_30.44602,2022-09-04,1099.4252,2022,35
73.95493_30.44602,2022-09-11,1042.2266,2022,36
73.95493_30.44602,2022-09-18,947.0815,2022,37
73.95493_30.44602,2022-09-25,873.8382,2022,38
73.95493_30.44602,2022-10-02,1385.6428,2022,39
73.95493_30.44602,2022-10-09,909.9196,2022,40
73.95493_30.44602,2022-10-16,827.5792,2022,41
73.95493_30.44602,2022-10-23,766.1161,2022,42
73.95493_30.44602,2022-10-30,697.89954,2022,43
73.95493_30.44602,2022-11-06,644.0726,2022,44
73.95493_30.44602,2022-11-13,632.0078,2022,45
73.95493_30.44602,2022-11-20,577.3203,2022,46
73.95493_30.44602,2022-11-27,525.3739,2022,47
73.95493_30.44602,2022-12-04,482.36942,2022,48
73.95493_30.44602,2022-12-11,443.81696,2022,49
73.95493_30.44602,2022-12-18,415.92523,2022,50
73.95493_30.44602,2022-12-25,393.84152,2022,51
73.95493_30.44602,2023-01-01,379.64062,2023,52
73.95493_30.44602,2023-01-08,377.88617,2023,1
73.95493_30.44602,2023-01-15,381.5759,2023,2
73.95493_30.44602,2023-01-22,393.0893,2023,3
73.95493_30.44602,2023-01-29,441.31696,2023,4
73.95493_30.44602,2023-02-05,414.25223,2023,5
73.95493_30.44602,2023-02-12,368.60715,2023,6
73.95493_30.44602,2023-02-19,354.32812,2023,7
73.95493_30.44602,2023-02-26,346.39062,2023,8
73.95493_30.44602,2023-03-05,335.74554,2023,9
73.95493_30.44602,2023-03-12,332.46875,2023,10
73.95493_30.44602,2023-03-19,328.6741,2023,11
73.95493_30.44602,2023-03-26,376.00894,2023,12
73.95493_30.44602,2023-04-02,408.3348,2023,13
73.95493_30.44602,2023-04-09,398.94196,2023,14
73.95493_30.44602,2023-04-16,341.78125,2023,15
73.95493_30.44602,2023-04-23,341.71875,2023,16
73.95493_30.44602,2023-04-30,345.1741,2023,17
73.95493_30.44602,2023-05-07,382.92856,2023,18
73.95493_30.44602,2023-05-14,346.12054,2023,19
73.95493_30.44602,2023-05-21,325.80804,2023,20
73.95493_30.44602,2023-05-28,277.99106,2023,21
73.95493_30.44602,2023-06-04,129.27678,2023,22
73.95493_30.44602,2023-06-11,151.32143,2023,23
73.95493_30.44602,2023-06-18,58.45982,2023,24
73.95493_30.44602,2023-06-25,45.964287,2023,25
73.95493_30.44602,2023-07-02,160.26562,2023,26
73.95493_30.44602,2023-07-09,319.9732,2023,27
73.95493_30.44602,2023-07-16,768.43524,2023,28
73.95493_30.44602,2023-07-23,535.6607,2023,29
73.95493_30.44602,2023-07-30,889.2344,2023,30
73.95493_30.44602,2023-08-06,1076.8728,2023,31
73.95493_30.44602,2023-08-13,1068.3806,2023,32
73.95493_30.44602,2023-08-20,1088.4084,2023,33
73.95493_30.44602,2023-08-27,1145.2556,2023,34
73.95493_30.44602,2023-09-03,1226.0111,2023,35
73.95493_30.44602,2023-09-10,1075.3627,2023,36
73.95493_30.44602,2023-09-17,999.1172,2023,37
73.95493_30.44602,2023-09-24,1041.7266,2023,38
73.95493_30.44602,2023-10-01,873.61163,2023,39
73.95493_30.44602,2023-10-08,755.7243,2023,40
73.95493_30.44602,2023-10-15,682.3382,2023,41
73.95493_30.44602,2023-10-22,689.15906,2023,42
73.95493_30.44602,2023-10-29,649.41016,2023,43
73.95493_30.44602,2023-11-05,613.0731,2023,44
73.95493_30.44602,2023-11-12,592.55133,2023,45
73.95493_30.44602,2023-11-19,580.35046,2023,46
73.95493_30.44602,2023-11-26,526.7087,2023,47
73.95493_30.44602,2023-12-03,501.4598,2023,48
73.95493_30.44602,2023-12-10,475.51172,2023,49
73.95493_30.44602,2023-12-17,437.25113,2023,50
73.95493_30.44602,2023-12-24,413.77567,2023,51
73.95493_30.44602,2023-12-31,396.48883,2023,52
73.95493_30.44602,2024-01-07,392.39062,2024,1
74.03486_31.39847,2019-01-06,98.75,2019,1
74.03486_31.39847,2019-01-13,97.55357,2019,2
74.03486_31.39847,2019-01-20,97.82143,2019,3
74.03486_31.39847,2019-01-27,144.7366,2019,4
74.03486_31.39847,2019-02-03,117.09375,2019,5
74.03486_31.39847,2019-02-10,205.90178,2019,6
74.03486_31.39847,2019-02-17,216.30803,2019,7
74.03486_31.39847,2019-02-24,399.0893,2019,8
74.03486_31.39847,2019-03-03,341.0134,2019,9
74.03486_31.39847,2019-03-10,254.2009,2019,10
74.03486_31.39847,2019-03-17,219.09822,2019,11
74.03486_31.39847,2019-03-24,164.4866,2019,12
74.03486_31.39847,2019-03-31,127.99107,2019,13
74.03486_31.39847,2019-04-07,93.90625,2019,14
74.03486_31.39847,2019-04-14,119.75,2019,15
74.03486_31.39847,2019-04-21,199.62947,2019,16
74.03486_31.39847,2019-04-28,188.16965,2019,17
74.03486_31.39847,2019-05-05,168.27232,2019,18
74.03486_31.39847,2019-05-12,168.63393,2019,19
74.03486_31.39847,2019-05-19,183.91518,2019,20
74.03486_31.39847,2019-05-26,172.4241,2019,21
74.03486_31.39847,2019-06-02,1.8794643,2019,22
74.03486_31.39847,2019-06-09,2.0580356,2019,23
74.03486_31.39847,2019-06-16,2.0625,2019,24
74.03486_31.39847,2019-06-23,2.767857,2019,25
74.03486_31.39847,2019-06-30,2.3169644,2019,26
74.03486_31.39847,2019-07-07,3.2410715,2019,27
74.03486_31.39847,2019-07-14,12.116072,2019,28
74.03486_31.39847,2019-07-21,118.66518,2019,29
74.03486_31.39847,2019-07-28,392.47543,2019,30
74.03486_31.39847,2019-08-04,559.596,2019,31
74.03486_31.39847,2019-08-11,443.71652,2019,32
74.03486_31.39847,2019-08-18,473.59152,2019,33
74.03486_31.39847,2019-08-25,429.73438,2019,34
74.03486_31.39847,2019-09-01,304.69644,2019,35
74.03486_31.39847,2019-09-08,282.81808,2019,36
74.03486_31.39847,2019-09-15,171.43192,2019,37
74.03486_31.39847,2019-09-22,105.4375,2019,38
74.03486_31.39847,2019-09-29,87.01451,2019,39
74.03486_31.39847,2019-10-06,145.72098,2019,40
74.03486_31.39847,2019-10-13,83.78125,2019,41
74.03486_31.39847,2019-10-20,187.07701,2019,42
74.03486_31.39847,2019-10-27,206.43527,2019,43
74.03486_31.39847,2019-11-03,202.60156,2019,44
74.03486_31.39847,2019-11-10,224.70535,2019,45
74.03486_31.39847,2019-11-17,202.65514,2019,46
74.03486_31.39847,2019-11-24,167.45647,2019,47
74.03486_31.39847,2019-12-01,163.81027,2019,48
74.03486_31.39847,2019-12-08,150.93527,2019,49
74.03486_31.39847,2019-12-15,175.85045,2019,50
74.03486_31.39847,2019-12-22,227.61607,2019,51
74.03486_31.39847,2019-12-29,143.32143,2019,52
74.03486_31.39847,2020-01-05,120.6808,2020,1
74.03486_31.39847,2020-01-12,153.89732,2020,2
74.03486_31.39847,2020-01-19,217.5759,2020,3
74.03486_31.39847,2020-01-26,151.2924,2020,4
74.03486_31.39847,2020-02-02,161.0625,2020,5
74.03486_31.39847,2020-02-09,145.28348,2020,6
74.03486_31.39847,2020-02-16,121.83036,2020,7
74.03486_31.39847,2020-02-23,117.26339,2020,8
74.03486_31.39847,2020-03-01,123.64732,2020,9
74.03486_31.39847,2020-03-08,173.76785,2020,10
74.03486_31.39847,2020-03-15,220.22322,2020,11
74.03486_31.39847,2020-03-22,199.46875,2020,12
74.03486_31.39847,2020-03-29,263.30356,2020,13
74.03486_31.39847,2020-04-05,350.00894,2020,14
74.03486_31.39847,2020-04-12,196.83035,2020,15
74.03486_31.39847,2020-04-19,178.58928,2020,16
74.03486_31.39847,2020-04-26,201.58482,2020,17
74.03486_31.39847,2020-05-03,186.98215,2020,18
74.03486_31.39847,2020-05-10,198.64732,2020,19
74.03486_31.39847,2020-05-17,190.84822,2020,20
74.03486_31.39847,2020-05-24,186.75,2020,21
74.03486_31.39847,2020-05-31,13.776786,2020,22
74.03486_31.39847,2020-06-07,6.995536,2020,23
74.03486_31.39847,2020-06-14,2.28125,2020,24
74.03486_31.39847,2020-06-21,2.138393,2020,25
