edge_id,from_node_id,to_node_id,river_name,length_km,wkt,edge_type,correlation,elev_delta
861,70.82566_31.03697,70.94959_31.78926,Correlated_Link,84.47366689394454,"LINESTRING (70.82566203678333 31.03697224774739, 70.94958962767336 31.7892641998338)",2,0.8765745581813431,21.0
862,70.94959_31.78926,70.82566_31.03697,Correlated_Link,84.47366689394454,"LINESTRING (70.82566203678333 31.03697224774739, 70.94958962767336 31.7892641998338)",2,0.8765745581813431,21.0
863,70.82566_31.03697,71.40990_30.34638,Correlated_Link,94.96025146782303,"LINESTRING (70.82566203678333 31.03697224774739, 71.40989957418762 30.34638374456152)",2,0.8205840449216604,22.0
864,71.40990_30.34638,70.82566_31.03697,Correlated_Link,94.96025146782303,"LINESTRING (70.82566203678333 31.03697224774739, 71.40989957418762 30.34638374456152)",2,0.8205840449216604,22.0
865,70.82566_31.03697,71.58451_30.51118,Correlated_Link,93.13532042647651,"LINESTRING (70.82566203678333 31.03697224774739, 71.58450783541564 30.51117552749212)",2,0.8159930425433841,19.0
866,71.58451_30.51118,70.82566_31.03697,Correlated_Link,93.13532042647651,"LINESTRING (70.82566203678333 31.03697224774739, 71.58450783541564 30.51117552749212)",2,0.8159930425433841,19.0
867,70.83212_30.05749,70.84610_30.55090,Correlated_Link,54.88203555235673,"LINESTRING (70.83212250531741 30.057486495217727, 70.84609869926938 30.550904980877867)",2,0.8788377672906974,17.0
868,70.84610_30.55090,70.83212_30.05749,Correlated_Link,54.88203555235673,"LINESTRING (70.83212250531741 30.057486495217727, 70.84609869926938 30.550904980877867)",2,0.8788377672906974,17.0
869,70.83212_30.05749,70.97645_29.27634,Correlated_Link,87.97156797883802,"LINESTRING (70.83212250531741 30.057486495217727, 70.97644901566463 29.276341541787357)",2,0.896523159057889,19.0
870,70.97645_29.27634,70.83212_30.05749,Correlated_Link,87.97156797883802,"LINESTRING (70.83212250531741 30.057486495217727, 70.97644901566463 29.276341541787357)",2,0.896523159057889,19.0
871,70.83212_30.05749,71.01560_29.36688,Correlated_Link,78.80919607383152,"LINESTRING (70.83212250531741 30.057486495217727, 71.0155970405623 29.366884347956773)",2,0.9104893094003382,16.0
872,71.01560_29.36688,70.83212_30.05749,Correlated_Link,78.80919607383152,"LINESTRING (70.83212250531741 30.057486495217727, 71.0155970405623 29.366884347956773)",2,0.9104893094003382,16.0
873,70.83212_30.05749,71.02044_29.50741,Correlated_Link,63.80881716310988,"LINESTRING (70.83212250531741 30.057486495217727, 71.02044079798203 29.507408318088533)",2,0.890985006687524,13.0
874,71.02044_29.50741,70.83212_30.05749,Correlated_Link,63.80881716310988,"LINESTRING (70.83212250531741 30.057486495217727, 71.02044079798203 29.507408318088533)",2,0.890985006687524,13.0
875,70.83212_30.05749,71.16562_29.67800,Correlated_Link,53.05355594195874,"LINESTRING (70.83212250531741 30.057486495217727, 71.16562079616405 29.67800225888336)",2,0.8993897540345248,10.0
876,71.16562_29.67800,70.83212_30.05749,Correlated_Link,53.05355594195874,"LINESTRING (70.83212250531741 30.057486495217727, 71.16562079616405 29.67800225888336)",2,0.8993897540345248,10.0
877,70.83212_30.05749,71.19913_29.90783,Correlated_Link,39.06942025195039,"LINESTRING (70.83212250531741 30.057486495217727, 71.1991331541129 29.907833706232594)",2,0.9334302724086324,6.0
878,71.19913_29.90783,70.83212_30.05749,Correlated_Link,39.06942025195039,"LINESTRING (70.83212250531741 30.057486495217727, 71.1991331541129 29.907833706232594)",2,0.9334302724086324,6.0
879,70.83212_30.05749,71.23445_29.39617,Correlated_Link,83.16676659968346,"LINESTRING (70.83212250531741 30.057486495217727, 71.23445482787162 29.396168022709627)",2,0.8886817094417563,13.0
880,71.23445_29.39617,70.83212_30.05749,Correlated_Link,83.16676659968346,"LINESTRING (70.83212250531741 30.057486495217727, 71.23445482787162 29.396168022709627)",2,0.8886817094417563,13.0
881,70.83212_30.05749,71.30949_30.13167,Correlated_Link,46.66069165762287,"LINESTRING (70.83212250531741 30.057486495217727, 71.30949282275502 30.131672982450414)",2,0.9278804363499437,0.0
882,71.30949_30.13167,70.83212_30.05749,Correlated_Link,46.66069165762287,"LINESTRING (70.83212250531741 30.057486495217727, 71.30949282275502 30.131672982450414)",2,0.9278804363499437,0.0
883,70.83212_30.05749,71.39389_29.36916,Correlated_Link,93.81571338298258,"LINESTRING (70.83212250531741 30.057486495217727, 71.39389257687819 29.36916133989496)",2,0.8148202969936205,9.0
884,71.39389_29.36916,70.83212_30.05749,Correlated_Link,93.81571338298258,"LINESTRING (70.83212250531741 30.057486495217727, 71.39389257687819 29.36916133989496)",2,0.8148202969936205,9.0
885,70.83212_30.05749,71.40990_30.34638,Correlated_Link,64.14788875541959,"LINESTRING (70.83212250531741 30.057486495217727, 71.40989957418762 30.34638374456152)",2,0.7841199692337373,6.0
886,71.40990_30.34638,70.83212_30.05749,Correlated_Link,64.14788875541959,"LINESTRING (70.83212250531741 30.057486495217727, 71.40989957418762 30.34638374456152)",2,0.7841199692337373,6.0
887,70.83212_30.05749,71.58451_30.51118,Correlated_Link,88.11457637136589,"LINESTRING (70.83212250531741 30.057486495217727, 71.58450783541564 30.51117552749212)",2,0.8118051518629207,9.0
888,71.58451_30.51118,70.83212_30.05749,Correlated_Link,88.11457637136589,"LINESTRING (70.83212250531741 30.057486495217727, 71.58450783541564 30.51117552749212)",2,0.8118051518629207,9.0
889,70.84610_30.55090,71.19913_29.90783,Correlated_Link,79.14240028269596,"LINESTRING (70.84609869926938 30.550904980877867, 71.1991331541129 29.907833706232594)",2,0.7921802471068217,23.0
890,71.19913_29.90783,70.84610_30.55090,Correlated_Link,79.14240028269596,"LINESTRING (70.84609869926938 30.550904980877867, 71.1991331541129 29.907833706232594)",2,0.7921802471068217,23.0
891,70.84610_30.55090,71.30949_30.13167,Correlated_Link,64.42523868080437,"LINESTRING (70.84609869926938 30.550904980877867, 71.30949282275502 30.131672982450414)",2,0.8777110132021844,17.0
892,71.30949_30.13167,70.84610_30.55090,Correlated_Link,64.42523868080437,"LINESTRING (70.84609869926938 30.550904980877867, 71.30949282275502 30.131672982450414)",2,0.8777110132021844,17.0
893,70.84610_30.55090,71.40990_30.34638,Correlated_Link,58.63529803168478,"LINESTRING (70.84609869926938 30.550904980877867, 71.40989957418762 30.34638374456152)",2,0.8366956025654138,11.0
894,71.40990_30.34638,70.84610_30.55090,Correlated_Link,58.63529803168478,"LINESTRING (70.84609869926938 30.550904980877867, 71.40989957418762 30.34638374456152)",2,0.8366956025654138,11.0
895,70.84610_30.55090,71.58451_30.51118,Correlated_Link,70.86121211979408,"LINESTRING (70.84609869926938 30.550904980877867, 71.58450783541564 30.51117552749212)",2,0.899125866894814,8.0
896,71.58451_30.51118,70.84610_30.55090,Correlated_Link,70.86121211979408,"LINESTRING (70.84609869926938 30.550904980877867, 71.58450783541564 30.51117552749212)",2,0.899125866894814,8.0
897,70.84610_30.55090,71.77490_30.61413,Correlated_Link,89.18922051758712,"LINESTRING (70.84609869926938 30.550904980877867, 71.77490234375 30.61412994999412)",2,0.8621466182263089,3.0
898,71.77490_30.61413,70.84610_30.55090,Correlated_Link,89.18922051758712,"LINESTRING (70.84609869926938 30.550904980877867, 71.77490234375 30.61412994999412)",2,0.8621466182263089,3.0
899,70.84610_30.55090,71.79561_30.62508,Correlated_Link,91.26271101565769,"LINESTRING (70.84609869926938 30.550904980877867, 71.79561378156968 30.62508394030532)",2,0.8621466182263089,3.0
900,71.79561_30.62508,70.84610_30.55090,Correlated_Link,91.26271101565769,"LINESTRING (70.84609869926938 30.550904980877867, 71.79561378156968 30.62508394030532)",2,0.8621466182263089,3.0
901,70.85194_31.54676,71.08638_32.01294,Correlated_Link,56.375183005478604,"LINESTRING (70.85193976899264 31.546757161724965, 71.08638426323337 32.01293810311551)",2,0.8309699960426628,16.0
902,71.08638_32.01294,70.85194_31.54676,Correlated_Link,56.375183005478604,"LINESTRING (70.85193976899264 31.546757161724965, 71.08638426323337 32.01293810311551)",2,0.8309699960426628,16.0
903,70.85194_31.54676,71.23994_32.21522,Correlated_Link,82.86703986998327,"LINESTRING (70.85193976899264 31.546757161724965, 71.23993769852827 32.21521697833468)",2,0.8351017253697888,19.0
904,71.23994_32.21522,70.85194_31.54676,Correlated_Link,82.86703986998327,"LINESTRING (70.85193976899264 31.546757161724965, 71.23993769852827 32.21521697833468)",2,0.8351017253697888,19.0
905,70.94959_31.78926,71.23994_32.21522,Correlated_Link,54.70755895971814,"LINESTRING (70.94958962767336 31.7892641998338, 71.23993769852827 32.21521697833468)",2,0.8573768239168806,11.0
906,71.23994_32.21522,70.94959_31.78926,Correlated_Link,54.70755895971814,"LINESTRING (70.94958962767336 31.7892641998338, 71.23993769852827 32.21521697833468)",2,0.8573768239168806,11.0
907,70.94959_31.78926,71.34755_32.45341,Correlated_Link,82.81450932333134,"LINESTRING (70.94958962767336 31.7892641998338, 71.34754847080359 32.4534079149755)",2,0.8877306191475088,27.0
908,71.34755_32.45341,70.94959_31.78926,Correlated_Link,82.81450932333134,"LINESTRING (70.94958962767336 31.7892641998338, 71.34754847080359 32.4534079149755)",2,0.8877306191475088,27.0
909,70.97645_29.27634,71.01560_29.36688,Correlated_Link,10.759527549787776,"LINESTRING (70.97644901566463 29.276341541787357, 71.0155970405623 29.366884347956773)",2,0.9799380053613579,3.0
910,71.01560_29.36688,70.97645_29.27634,Correlated_Link,10.759527549787776,"LINESTRING (70.97644901566463 29.276341541787357, 71.0155970405623 29.366884347956773)",2,0.9799380053613579,3.0
911,70.97645_29.27634,71.16562_29.67800,Correlated_Link,48.27087860040827,"LINESTRING (70.97644901566463 29.276341541787357, 71.16562079616405 29.67800225888336)",2,0.9179339863496736,9.0
912,71.16562_29.67800,70.97645_29.27634,Correlated_Link,48.27087860040827,"LINESTRING (70.97644901566463 29.276341541787357, 71.16562079616405 29.67800225888336)",2,0.9179339863496736,9.0
913,70.97645_29.27634,71.19913_29.90783,Correlated_Link,73.44567902854382,"LINESTRING (70.97644901566463 29.276341541787357, 71.1991331541129 29.907833706232594)",2,0.9509600131543935,13.0
914,71.19913_29.90783,70.97645_29.27634,Correlated_Link,73.44567902854382,"LINESTRING (70.97644901566463 29.276341541787357, 71.1991331541129 29.907833706232594)",2,0.9509600131543935,13.0
915,70.97645_29.27634,71.23445_29.39617,Correlated_Link,28.33767003516695,"LINESTRING (70.97644901566463 29.276341541787357, 71.23445482787162 29.396168022709627)",2,0.9523018650301652,6.0
916,71.23445_29.39617,70.97645_29.27634,Correlated_Link,28.33767003516695,"LINESTRING (70.97644901566463 29.276341541787357, 71.23445482787162 29.396168022709627)",2,0.9523018650301652,6.0
917,70.97645_29.27634,71.39389_29.36916,Correlated_Link,41.76567096262499,"LINESTRING (70.97644901566463 29.276341541787357, 71.39389257687819 29.36916133989496)",2,0.9411880567897962,10.0
918,71.39389_29.36916,70.97645_29.27634,Correlated_Link,41.76567096262499,"LINESTRING (70.97644901566463 29.276341541787357, 71.39389257687819 29.36916133989496)",2,0.9411880567897962,10.0
919,70.97645_29.27634,71.57885_29.39164,Correlated_Link,59.78559731967479,"LINESTRING (70.97644901566463 29.276341541787357, 71.57884697854192 29.391639145056818)",2,0.9603461175866693,12.0
920,71.57885_29.39164,70.97645_29.27634,Correlated_Link,59.78559731967479,"LINESTRING (70.97644901566463 29.276341541787357, 71.57884697854192 29.391639145056818)",2,0.9603461175866693,12.0
921,70.97645_29.27634,71.76628_29.46134,Correlated_Link,79.25422619501387,"LINESTRING (70.97644901566463 29.276341541787357, 71.7662814823507 29.461344786734376)",2,0.9418574493242522,15.0
922,71.76628_29.46134,70.97645_29.27634,Correlated_Link,79.25422619501387,"LINESTRING (70.97644901566463 29.276341541787357, 71.7662814823507 29.461344786734376)",2,0.9418574493242522,15.0
923,71.01560_29.36688,71.02044_29.50741,Correlated_Link,15.632591422453682,"LINESTRING (71.0155970405623 29.366884347956773, 71.02044079798203 29.507408318088533)",2,0.9615558961383177,3.0
924,71.02044_29.50741,71.01560_29.36688,Correlated_Link,15.632591422453682,"LINESTRING (71.0155970405623 29.366884347956773, 71.02044079798203 29.507408318088533)",2,0.9615558961383177,3.0
925,71.01560_29.36688,71.16562_29.67800,Correlated_Link,37.51676099833798,"LINESTRING (71.0155970405623 29.366884347956773, 71.16562079616405 29.67800225888336)",2,0.9280430619312963,6.0
926,71.16562_29.67800,71.01560_29.36688,Correlated_Link,37.51676099833798,"LINESTRING (71.0155970405623 29.366884347956773, 71.16562079616405 29.67800225888336)",2,0.9280430619312963,6.0
927,71.01560_29.36688,71.19913_29.90783,Correlated_Link,62.71176203746515,"LINESTRING (71.0155970405623 29.366884347956773, 71.1991331541129 29.907833706232594)",2,0.9454861806281247,10.0
928,71.19913_29.90783,71.01560_29.36688,Correlated_Link,62.71176203746515,"LINESTRING (71.0155970405623 29.366884347956773, 71.1991331541129 29.907833706232594)",2,0.9454861806281247,10.0
929,71.01560_29.36688,71.30949_30.13167,Correlated_Link,89.6487160837023,"LINESTRING (71.0155970405623 29.366884347956773, 71.30949282275502 30.131672982450414)",2,0.8980758544496539,16.0
930,71.30949_30.13167,71.01560_29.36688,Correlated_Link,89.6487160837023,"LINESTRING (71.0155970405623 29.366884347956773, 71.30949282275502 30.131672982450414)",2,0.8980758544496539,16.0
931,71.01560_29.36688,71.39389_29.36916,Correlated_Link,36.659589365054345,"LINESTRING (71.0155970405623 29.366884347956773, 71.39389257687819 29.36916133989496)",2,0.8998369399191878,7.0
932,71.39389_29.36916,71.01560_29.36688,Correlated_Link,36.659589365054345,"LINESTRING (71.0155970405623 29.366884347956773, 71.39389257687819 29.36916133989496)",2,0.8998369399191878,7.0
933,71.01560_29.36688,71.57885_29.39164,Correlated_Link,54.64503057486564,"LINESTRING (71.0155970405623 29.366884347956773, 71.57884697854192 29.391639145056818)",2,0.9338997497331284,9.0
934,71.57885_29.39164,71.01560_29.36688,Correlated_Link,54.64503057486564,"LINESTRING (71.0155970405623 29.366884347956773, 71.57884697854192 29.391639145056818)",2,0.9338997497331284,9.0
935,71.01560_29.36688,71.76628_29.46134,Correlated_Link,73.46670355581142,"LINESTRING (71.0155970405623 29.366884347956773, 71.7662814823507 29.461344786734376)",2,0.9352088800416966,12.0
936,71.76628_29.46134,71.01560_29.36688,Correlated_Link,73.46670355581142,"LINESTRING (71.0155970405623 29.366884347956773, 71.7662814823507 29.461344786734376)",2,0.9352088800416966,12.0
937,71.01560_29.36688,71.98043_29.49065,Correlated_Link,94.44865458854062,"LINESTRING (71.0155970405623 29.366884347956773, 71.98042644489627 29.490648329124248)",2,0.9068179120930433,16.0
938,71.98043_29.49065,71.01560_29.36688,Correlated_Link,94.44865458854062,"LINESTRING (71.0155970405623 29.366884347956773, 71.98042644489627 29.490648329124248)",2,0.9068179120930433,16.0
939,71.02044_29.50741,71.19913_29.90783,Correlated_Link,47.75290767588646,"LINESTRING (71.02044079798203 29.507408318088533, 71.1991331541129 29.907833706232594)",2,0.9624499919568451,7.0
940,71.19913_29.90783,71.02044_29.50741,Correlated_Link,47.75290767588646,"LINESTRING (71.02044079798203 29.507408318088533, 71.1991331541129 29.907833706232594)",2,0.9624499919568451,7.0
941,71.02044_29.50741,71.23445_29.39617,Correlated_Link,24.132957921749348,"LINESTRING (71.02044079798203 29.507408318088533, 71.23445482787162 29.396168022709627)",2,0.9706018022616325,0.0
942,71.23445_29.39617,71.02044_29.50741,Correlated_Link,24.132957921749348,"LINESTRING (71.02044079798203 29.507408318088533, 71.23445482787162 29.396168022709627)",2,0.9706018022616325,0.0
943,71.02044_29.50741,71.30949_30.13167,Correlated_Link,74.80666182061559,"LINESTRING (71.02044079798203 29.507408318088533, 71.30949282275502 30.131672982450414)",2,0.8841644745149468,13.0
944,71.30949_30.13167,71.02044_29.50741,Correlated_Link,74.80666182061559,"LINESTRING (71.02044079798203 29.507408318088533, 71.30949282275502 30.131672982450414)",2,0.8841644745149468,13.0
945,71.02044_29.50741,71.39389_29.36916,Correlated_Link,39.29589136828909,"LINESTRING (71.02044079798203 29.507408318088533, 71.39389257687819 29.36916133989496)",2,0.9155303601148507,4.0
946,71.39389_29.36916,71.02044_29.50741,Correlated_Link,39.29589136828909,"LINESTRING (71.02044079798203 29.507408318088533, 71.39389257687819 29.36916133989496)",2,0.9155303601148507,4.0
947,71.02044_29.50741,71.57885_29.39164,Correlated_Link,55.58021411804021,"LINESTRING (71.02044079798203 29.507408318088533, 71.57884697854192 29.391639145056818)",2,0.9452647932170491,6.0
948,71.57885_29.39164,71.02044_29.50741,Correlated_Link,55.58021411804021,"LINESTRING (71.02044079798203 29.507408318088533, 71.57884697854192 29.391639145056818)",2,0.9452647932170491,6.0
949,71.02044_29.50741,71.76628_29.46134,Correlated_Link,72.37429842967394,"LINESTRING (71.02044079798203 29.507408318088533, 71.7662814823507 29.461344786734376)",2,0.9564023026086091,9.0
950,71.76628_29.46134,71.02044_29.50741,Correlated_Link,72.37429842967394,"LINESTRING (71.02044079798203 29.507408318088533, 71.7662814823507 29.461344786734376)",2,0.9564023026086091,9.0
951,71.02044_29.50741,71.98043_29.49065,Correlated_Link,92.92589979540888,"LINESTRING (71.02044079798203 29.507408318088533, 71.98042644489627 29.490648329124248)",2,0.9388404760769833,13.0
952,71.98043_29.49065,71.02044_29.50741,Correlated_Link,92.92589979540888,"LINESTRING (71.02044079798203 29.507408318088533, 71.98042644489627 29.490648329124248)",2,0.9388404760769833,13.0
953,71.08638_32.01294,71.34755_32.45341,Correlated_Link,54.79286512415219,"LINESTRING (71.08638426323337 32.01293810311551, 71.34754847080359 32.4534079149755)",2,0.9392401700753351,19.0
954,71.34755_32.45341,71.08638_32.01294,Correlated_Link,54.79286512415219,"LINESTRING (71.08638426323337 32.01293810311551, 71.34754847080359 32.4534079149755)",2,0.9392401700753351,19.0
955,71.08638_32.01294,71.37124_32.69811,Correlated_Link,80.74986288314675,"LINESTRING (71.08638426323337 32.01293810311551, 71.37123888277705 32.69811474081502)",2,0.8726286350568897,24.0
956,71.37124_32.69811,71.08638_32.01294,Correlated_Link,80.74986288314675,"LINESTRING (71.08638426323337 32.01293810311551, 71.37123888277705 32.69811474081502)",2,0.8726286350568897,24.0
957,71.16562_29.67800,71.23445_29.39617,Correlated_Link,32.03824973638358,"LINESTRING (71.16562079616405 29.67800225888336, 71.23445482787162 29.396168022709627)",2,0.9543349460047168,3.0
958,71.23445_29.39617,71.16562_29.67800,Correlated_Link,32.03824973638358,"LINESTRING (71.16562079616405 29.67800225888336, 71.23445482787162 29.396168022709627)",2,0.9543349460047168,3.0
959,71.16562_29.67800,71.30949_30.13167,Correlated_Link,52.31731060830001,"LINESTRING (71.16562079616405 29.67800225888336, 71.30949282275502 30.131672982450414)",2,0.8662447883775839,10.0
960,71.30949_30.13167,71.16562_29.67800,Correlated_Link,52.31731060830001,"LINESTRING (71.16562079616405 29.67800225888336, 71.30949282275502 30.131672982450414)",2,0.8662447883775839,10.0
961,71.16562_29.67800,71.39389_29.36916,Correlated_Link,40.830942356121,"LINESTRING (71.16562079616405 29.67800225888336, 71.39389257687819 29.36916133989496)",2,0.8679842985604596,1.0
962,71.39389_29.36916,71.16562_29.67800,Correlated_Link,40.830942356121,"LINESTRING (71.16562079616405 29.67800225888336, 71.39389257687819 29.36916133989496)",2,0.8679842985604596,1.0
963,71.16562_29.67800,71.40990_30.34638,Correlated_Link,77.95358144875578,"LINESTRING (71.16562079616405 29.67800225888336, 71.40989957418762 30.34638374456152)",2,0.7311401076712806,16.0
964,71.40990_30.34638,71.16562_29.67800,Correlated_Link,77.95358144875578,"LINESTRING (71.16562079616405 29.67800225888336, 71.40989957418762 30.34638374456152)",2,0.7311401076712806,16.0
965,71.16562_29.67800,71.57885_29.39164,Correlated_Link,51.10916224232528,"LINESTRING (71.16562079616405 29.67800225888336, 71.57884697854192 29.391639145056818)",2,0.9369562508507685,3.0
966,71.57885_29.39164,71.16562_29.67800,Correlated_Link,51.10916224232528,"LINESTRING (71.16562079616405 29.67800225888336, 71.57884697854192 29.391639145056818)",2,0.9369562508507685,3.0
967,71.16562_29.67800,71.76628_29.46134,Correlated_Link,62.888633164430914,"LINESTRING (71.16562079616405 29.67800225888336, 71.7662814823507 29.461344786734376)",2,0.9746724273992005,6.0
968,71.76628_29.46134,71.16562_29.67800,Correlated_Link,62.888633164430914,"LINESTRING (71.16562079616405 29.67800225888336, 71.7662814823507 29.461344786734376)",2,0.9746724273992005,6.0
969,71.16562_29.67800,71.98043_29.49065,Correlated_Link,81.49787127616503,"LINESTRING (71.16562079616405 29.67800225888336, 71.98042644489627 29.490648329124248)",2,0.965287525132577,10.0
970,71.98043_29.49065,71.16562_29.67800,Correlated_Link,81.49787127616503,"LINESTRING (71.16562079616405 29.67800225888336, 71.98042644489627 29.490648329124248)",2,0.965287525132577,10.0
971,71.16562_29.67800,72.14986_29.63107,Correlated_Link,95.25111214433446,"LINESTRING (71.16562079616405 29.67800225888336, 72.14986248623741 29.631073504628763)",2,0.8676513208924472,16.0
972,72.14986_29.63107,71.16562_29.67800,Correlated_Link,95.25111214433446,"LINESTRING (71.16562079616405 29.67800225888336, 72.14986248623741 29.631073504628763)",2,0.8676513208924472,16.0
973,71.19913_29.90783,71.23445_29.39617,Correlated_Link,56.99692001383395,"LINESTRING (71.1991331541129 29.907833706232594, 71.23445482787162 29.396168022709627)",2,0.9679185136493512,7.0
974,71.23445_29.39617,71.19913_29.90783,Correlated_Link,56.99692001383395,"LINESTRING (71.1991331541129 29.907833706232594, 71.23445482787162 29.396168022709627)",2,0.9679185136493512,7.0
975,71.19913_29.90783,71.39389_29.36916,Correlated_Link,62.78550613095673,"LINESTRING (71.1991331541129 29.907833706232594, 71.39389257687819 29.36916133989496)",2,0.9048917746210989,3.0
976,71.39389_29.36916,71.19913_29.90783,Correlated_Link,62.78550613095673,"LINESTRING (71.1991331541129 29.907833706232594, 71.39389257687819 29.36916133989496)",2,0.9048917746210989,3.0
977,71.19913_29.90783,71.40990_30.34638,Correlated_Link,52.80965466309805,"LINESTRING (71.1991331541129 29.907833706232594, 71.40989957418762 30.34638374456152)",2,0.8199954616960843,12.0
978,71.40990_30.34638,71.19913_29.90783,Correlated_Link,52.80965466309805,"LINESTRING (71.1991331541129 29.907833706232594, 71.40989957418762 30.34638374456152)",2,0.8199954616960843,12.0
979,71.19913_29.90783,71.57885_29.39164,Correlated_Link,68.12473489662578,"LINESTRING (71.1991331541129 29.907833706232594, 71.57884697854192 29.391639145056818)",2,0.950451396556839,1.0
980,71.57885_29.39164,71.19913_29.90783,Correlated_Link,68.12473489662578,"LINESTRING (71.1991331541129 29.907833706232594, 71.57884697854192 29.391639145056818)",2,0.950451396556839,1.0
981,71.19913_29.90783,71.58451_30.51118,Correlated_Link,76.63042017955321,"LINESTRING (71.1991331541129 29.907833706232594, 71.58450783541564 30.51117552749212)",2,0.8122911375518937,15.0
982,71.58451_30.51118,71.19913_29.90783,Correlated_Link,76.63042017955321,"LINESTRING (71.1991331541129 29.907833706232594, 71.58450783541564 30.51117552749212)",2,0.8122911375518937,15.0
983,71.19913_29.90783,71.76628_29.46134,Correlated_Link,73.93592547483844,"LINESTRING (71.1991331541129 29.907833706232594, 71.7662814823507 29.461344786734376)",2,0.9660998155319612,2.0
984,71.76628_29.46134,71.19913_29.90783,Correlated_Link,73.93592547483844,"LINESTRING (71.1991331541129 29.907833706232594, 71.7662814823507 29.461344786734376)",2,0.9660998155319612,2.0
985,71.19913_29.90783,71.77490_30.61413,Correlated_Link,96.05137240719564,"LINESTRING (71.1991331541129 29.907833706232594, 71.77490234375 30.61412994999412)",2,0.8803455445413597,20.0
986,71.77490_30.61413,71.19913_29.90783,Correlated_Link,96.05137240719564,"LINESTRING (71.1991331541129 29.907833706232594, 71.77490234375 30.61412994999412)",2,0.8803455445413597,20.0
987,71.19913_29.90783,71.79561_30.62508,Correlated_Link,98.19496485999198,"LINESTRING (71.1991331541129 29.907833706232594, 71.79561378156968 30.62508394030532)",2,0.8803455445413597,20.0
988,71.79561_30.62508,71.19913_29.90783,Correlated_Link,98.19496485999198,"LINESTRING (71.1991331541129 29.907833706232594, 71.79561378156968 30.62508394030532)",2,0.8803455445413597,20.0
989,71.19913_29.90783,71.98043_29.49065,Correlated_Link,88.5811725899425,"LINESTRING (71.1991331541129 29.907833706232594, 71.98042644489627 29.490648329124248)",2,0.947768434650657,6.0
990,71.98043_29.49065,71.19913_29.90783,Correlated_Link,88.5811725899425,"LINESTRING (71.1991331541129 29.907833706232594, 71.98042644489627 29.490648329124248)",2,0.947768434650657,6.0
991,71.19913_29.90783,72.14986_29.63107,Correlated_Link,96.7873024616734,"LINESTRING (71.1991331541129 29.907833706232594, 72.14986248623741 29.631073504628763)",2,0.8897322500923129,12.0
992,72.14986_29.63107,71.19913_29.90783,Correlated_Link,96.7873024616734,"LINESTRING (71.1991331541129 29.907833706232594, 72.14986248623741 29.631073504628763)",2,0.8897322500923129,12.0
993,71.23445_29.39617,71.30949_30.13167,Correlated_Link,82.10452222540364,"LINESTRING (71.23445482787162 29.396168022709627, 71.30949282275502 30.131672982450414)",2,0.9005312993231601,13.0
994,71.30949_30.13167,71.23445_29.39617,Correlated_Link,82.10452222540364,"LINESTRING (71.23445482787162 29.396168022709627, 71.30949282275502 30.131672982450414)",2,0.9005312993231601,13.0
995,71.23445_29.39617,71.57885_29.39164,Correlated_Link,33.368624788456366,"LINESTRING (71.23445482787162 29.396168022709627, 71.57884697854192 29.391639145056818)",2,0.9539864977068988,6.0
996,71.57885_29.39164,71.23445_29.39617,Correlated_Link,33.368624788456366,"LINESTRING (71.23445482787162 29.396168022709627, 71.57884697854192 29.391639145056818)",2,0.9539864977068988,6.0
997,71.23445_29.39617,71.76628_29.46134,Correlated_Link,52.01322637452404,"LINESTRING (71.23445482787162 29.396168022709627, 71.7662814823507 29.461344786734376)",2,0.9566473863492578,9.0
998,71.76628_29.46134,71.23445_29.39617,Correlated_Link,52.01322637452404,"LINESTRING (71.23445482787162 29.396168022709627, 71.7662814823507 29.461344786734376)",2,0.9566473863492578,9.0
999,71.23445_29.39617,71.98043_29.49065,Correlated_Link,72.99463247545467,"LINESTRING (71.23445482787162 29.396168022709627, 71.98042644489627 29.490648329124248)",2,0.942358772555703,13.0
1000,71.98043_29.49065,71.23445_29.39617,Correlated_Link,72.99463247545467,"LINESTRING (71.23445482787162 29.396168022709627, 71.98042644489627 29.490648329124248)",2,0.942358772555703,13.0
1001,71.23445_29.39617,72.14986_29.63107,Correlated_Link,92.35097867631366,"LINESTRING (71.23445482787162 29.396168022709627, 72.14986248623741 29.631073504628763)",2,0.8983695282788275,19.0
1002,72.14986_29.63107,71.23445_29.39617,Correlated_Link,92.35097867631366,"LINESTRING (71.23445482787162 29.396168022709627, 72.14986248623741 29.631073504628763)",2,0.8983695282788275,19.0
1003,71.23994_32.21522,71.37124_32.69811,Correlated_Link,55.090871894257894,"LINESTRING (71.23993769852827 32.21521697833468, 71.37123888277705 32.69811474081502)",2,0.9169710456016912,21.0
1004,71.37124_32.69811,71.23994_32.21522,Correlated_Link,55.090871894257894,"LINESTRING (71.23993769852827 32.21521697833468, 71.37123888277705 32.69811474081502)",2,0.9169710456016912,21.0
1005,71.23994_32.21522,71.48557_32.90629,Correlated_Link,80.21782549025943,"LINESTRING (71.23993769852827 32.21521697833468, 71.48557385732205 32.90629022127755)",2,0.8919372478799406,25.0
1006,71.48557_32.90629,71.23994_32.21522,Correlated_Link,80.21782549025943,"LINESTRING (71.23993769852827 32.21521697833468, 71.48557385732205 32.90629022127755)",2,0.8919372478799406,25.0
1007,71.23994_32.21522,72.24449_31.97430,Correlated_Link,98.34856896340686,"LINESTRING (71.23993769852827 32.21521697833468, 72.24449466094639 31.974300463309408)",2,0.8033186811099953,8.0
