edge_id,from_node_id,to_node_id,river_name,length_km,wkt,edge_type
272,67.92676_23.98493,67.66363_24.10645,Spatial_Link,29.94159850473741,"LINESTRING (67.9267578125 23.98493073124412, 67.66363449836902 24.106454116469116)",1
273,67.66363_24.10645,67.95635_23.99946,Spatial_Link,32.014830266131646,"LINESTRING (67.66363449836902 24.106454116469116, 67.95634765625002 23.99945709843162)",1
274,67.95635_23.99946,67.66363_24.10645,Spatial_Link,32.014830266131646,"LINESTRING (67.95634765625002 23.99945709843162, 67.66363449836902 24.106454116469116)",1
275,67.66363_24.10645,68.02451_23.93366,Spatial_Link,41.38344823662879,"LINESTRING (67.66363449836902 24.106454116469116, 68.02451171875 23.93366119999412)",1
276,68.02451_23.93366,67.66363_24.10645,Spatial_Link,41.38344823662879,"LINESTRING (68.02451171875 23.93366119999412, 67.66363449836902 24.106454116469116)",1
277,67.53232_24.06049,67.65088_23.93122,Spatial_Link,18.752789428397545,"LINESTRING (67.53232421875 24.06049225468162, 67.65087890625 23.93121979374412)",1
278,67.65088_23.93122,67.53232_24.06049,Spatial_Link,18.752789428397545,"LINESTRING (67.65087890625 23.93121979374412, 67.53232421875 24.06049225468162)",1
279,67.53232_24.06049,67.71338_24.06642,Spatial_Link,18.394579250844,"LINESTRING (67.53232421875 24.06049225468162, 67.71337890625 24.06642487186912)",1
280,67.71338_24.06642,67.53232_24.06049,Spatial_Link,18.394579250844,"LINESTRING (67.71337890625 24.06642487186912, 67.53232421875 24.06049225468162)",1
281,67.53232_24.06049,67.66311_24.10854,Spatial_Link,14.311191900075308,"LINESTRING (67.53232421875 24.06049225468162, 67.66311003853743 24.10853622200056)",1
282,67.66311_24.10854,67.53232_24.06049,Spatial_Link,14.311191900075308,"LINESTRING (67.66311003853743 24.10853622200056, 67.53232421875 24.06049225468162)",1
283,67.53232_24.06049,67.86798_24.36578,Spatial_Link,48.07358372870648,"LINESTRING (67.53232421875 24.06049225468162, 67.86798495234967 24.365776578950623)",1
284,67.86798_24.36578,67.53232_24.06049,Spatial_Link,48.07358372870648,"LINESTRING (67.86798495234967 24.365776578950623, 67.53232421875 24.06049225468162)",1
285,67.53232_24.06049,67.78163_24.26962,Spatial_Link,34.357471053578806,"LINESTRING (67.53232421875 24.06049225468162, 67.78163150391887 24.269616733762884)",1
286,67.78163_24.26962,67.53232_24.06049,Spatial_Link,34.357471053578806,"LINESTRING (67.78163150391887 24.269616733762884, 67.53232421875 24.06049225468162)",1
287,67.53232_24.06049,67.76016_24.05285,Spatial_Link,23.148941062809303,"LINESTRING (67.53232421875 24.06049225468162, 67.76015625000002 24.052850653119123)",1
288,67.76016_24.05285,67.53232_24.06049,Spatial_Link,23.148941062809303,"LINESTRING (67.76015625000002 24.052850653119123, 67.53232421875 24.06049225468162)",1
289,67.53232_24.06049,67.92585_23.98244,Spatial_Link,40.8997779706521,"LINESTRING (67.53232421875 24.06049225468162, 67.925850885484 23.982442809835344)",1
290,67.92585_23.98244,67.53232_24.06049,Spatial_Link,40.8997779706521,"LINESTRING (67.925850885484 23.982442809835344, 67.53232421875 24.06049225468162)",1
291,67.53232_24.06049,67.85752_23.90949,Spatial_Link,37.059568890982064,"LINESTRING (67.53232421875 24.06049225468162, 67.85751953125 23.90949127811912)",1
292,67.85752_23.90949,67.53232_24.06049,Spatial_Link,37.059568890982064,"LINESTRING (67.85751953125 23.90949127811912, 67.53232421875 24.06049225468162)",1
293,67.53232_24.06049,67.78862_24.06819,Spatial_Link,26.03571054384881,"LINESTRING (67.53232421875 24.06049225468162, 67.78861734071998 24.068190794633573)",1
294,67.78862_24.06819,67.53232_24.06049,Spatial_Link,26.03571054384881,"LINESTRING (67.78861734071998 24.068190794633573, 67.53232421875 24.06049225468162)",1
295,67.53232_24.06049,67.92676_23.98493,Spatial_Link,40.931737105746606,"LINESTRING (67.53232421875 24.06049225468162, 67.9267578125 23.98493073124412)",1
296,67.92676_23.98493,67.53232_24.06049,Spatial_Link,40.931737105746606,"LINESTRING (67.9267578125 23.98493073124412, 67.53232421875 24.06049225468162)",1
297,67.53232_24.06049,67.95635_23.99946,Spatial_Link,43.594455539408976,"LINESTRING (67.53232421875 24.06049225468162, 67.95634765625002 23.99945709843162)",1
298,67.95635_23.99946,67.53232_24.06049,Spatial_Link,43.594455539408976,"LINESTRING (67.95634765625002 23.99945709843162, 67.53232421875 24.06049225468162)",1
299,67.65088_23.93122,67.66311_24.10854,Spatial_Link,19.75578342881562,"LINESTRING (67.65087890625 23.93121979374412, 67.66311003853743 24.10853622200056)",1
300,67.66311_24.10854,67.65088_23.93122,Spatial_Link,19.75578342881562,"LINESTRING (67.66311003853743 24.10853622200056, 67.65087890625 23.93121979374412)",1
301,67.65088_23.93122,67.78163_24.26962,Spatial_Link,39.89993310772688,"LINESTRING (67.65087890625 23.93121979374412, 67.78163150391887 24.269616733762884)",1
302,67.78163_24.26962,67.65088_23.93122,Spatial_Link,39.89993310772688,"LINESTRING (67.78163150391887 24.269616733762884, 67.65087890625 23.93121979374412)",1
303,67.65088_23.93122,67.76016_24.05285,Spatial_Link,17.497321509123214,"LINESTRING (67.65087890625 23.93121979374412, 67.76015625000002 24.052850653119123)",1
304,67.76016_24.05285,67.65088_23.93122,Spatial_Link,17.497321509123214,"LINESTRING (67.76015625000002 24.052850653119123, 67.65087890625 23.93121979374412)",1
305,67.65088_23.93122,67.92585_23.98244,Spatial_Link,28.516072061745096,"LINESTRING (67.65087890625 23.93121979374412, 67.925850885484 23.982442809835344)",1
306,67.92585_23.98244,67.65088_23.93122,Spatial_Link,28.516072061745096,"LINESTRING (67.925850885484 23.982442809835344, 67.65087890625 23.93121979374412)",1
307,67.65088_23.93122,67.85752_23.90949,Spatial_Link,21.142365147118102,"LINESTRING (67.65087890625 23.93121979374412, 67.85751953125 23.90949127811912)",1
308,67.85752_23.90949,67.65088_23.93122,Spatial_Link,21.142365147118102,"LINESTRING (67.85751953125 23.90949127811912, 67.65087890625 23.93121979374412)",1
309,67.65088_23.93122,67.78862_24.06819,Spatial_Link,20.681773321358445,"LINESTRING (67.65087890625 23.93121979374412, 67.78861734071998 24.068190794633573)",1
310,67.78862_24.06819,67.65088_23.93122,Spatial_Link,20.681773321358445,"LINESTRING (67.78861734071998 24.068190794633573, 67.65087890625 23.93121979374412)",1
311,67.65088_23.93122,67.92676_23.98493,Spatial_Link,28.66247827619461,"LINESTRING (67.65087890625 23.93121979374412, 67.9267578125 23.98493073124412)",1
312,67.92676_23.98493,67.65088_23.93122,Spatial_Link,28.66247827619461,"LINESTRING (67.9267578125 23.98493073124412, 67.65087890625 23.93121979374412)",1
313,67.65088_23.93122,67.95635_23.99946,Spatial_Link,31.952334951868835,"LINESTRING (67.65087890625 23.93121979374412, 67.95634765625002 23.99945709843162)",1
314,67.95635_23.99946,67.65088_23.93122,Spatial_Link,31.952334951868835,"LINESTRING (67.95634765625002 23.99945709843162, 67.65087890625 23.93121979374412)",1
315,67.65088_23.93122,68.02451_23.93366,Spatial_Link,37.97508471657321,"LINESTRING (67.65087890625 23.93121979374412, 68.02451171875 23.93366119999412)",1
316,68.02451_23.93366,67.65088_23.93122,Spatial_Link,37.97508471657321,"LINESTRING (68.02451171875 23.93366119999412, 67.65087890625 23.93121979374412)",1
317,67.71338_24.06642,67.66311_24.10854,Spatial_Link,6.9257631626102345,"LINESTRING (67.71337890625 24.06642487186912, 67.66311003853743 24.10853622200056)",1
318,67.66311_24.10854,67.71338_24.06642,Spatial_Link,6.9257631626102345,"LINESTRING (67.66311003853743 24.10853622200056, 67.71337890625 24.06642487186912)",1
319,67.71338_24.06642,67.86798_24.36578,Spatial_Link,36.79406086592437,"LINESTRING (67.71337890625 24.06642487186912, 67.86798495234967 24.365776578950623)",1
320,67.86798_24.36578,67.71338_24.06642,Spatial_Link,36.79406086592437,"LINESTRING (67.86798495234967 24.365776578950623, 67.71337890625 24.06642487186912)",1
321,67.71338_24.06642,67.78163_24.26962,Spatial_Link,23.63108047349599,"LINESTRING (67.71337890625 24.06642487186912, 67.78163150391887 24.269616733762884)",1
322,67.78163_24.26962,67.71338_24.06642,Spatial_Link,23.63108047349599,"LINESTRING (67.78163150391887 24.269616733762884, 67.71337890625 24.06642487186912)",1
323,67.71338_24.06642,67.92585_23.98244,Spatial_Link,23.513075753842816,"LINESTRING (67.71337890625 24.06642487186912, 67.925850885484 23.982442809835344)",1
324,67.92585_23.98244,67.71338_24.06642,Spatial_Link,23.513075753842816,"LINESTRING (67.925850885484 23.982442809835344, 67.71337890625 24.06642487186912)",1
325,67.71338_24.06642,67.85752_23.90949,Spatial_Link,22.78023978119801,"LINESTRING (67.71337890625 24.06642487186912, 67.85751953125 23.90949127811912)",1
326,67.85752_23.90949,67.71338_24.06642,Spatial_Link,22.78023978119801,"LINESTRING (67.85751953125 23.90949127811912, 67.71337890625 24.06642487186912)",1
327,67.71338_24.06642,67.78862_24.06819,Spatial_Link,7.641362664552545,"LINESTRING (67.71337890625 24.06642487186912, 67.78861734071998 24.068190794633573)",1
328,67.78862_24.06819,67.71338_24.06642,Spatial_Link,7.641362664552545,"LINESTRING (67.78861734071998 24.068190794633573, 67.71337890625 24.06642487186912)",1
329,67.71338_24.06642,67.92676_23.98493,Spatial_Link,23.489340966160977,"LINESTRING (67.71337890625 24.06642487186912, 67.9267578125 23.98493073124412)",1
330,67.92676_23.98493,67.71338_24.06642,Spatial_Link,23.489340966160977,"LINESTRING (67.9267578125 23.98493073124412, 67.71337890625 24.06642487186912)",1
331,67.71338_24.06642,67.95635_23.99946,Spatial_Link,25.773966617767147,"LINESTRING (67.71337890625 24.06642487186912, 67.95634765625002 23.99945709843162)",1
332,67.95635_23.99946,67.71338_24.06642,Spatial_Link,25.773966617767147,"LINESTRING (67.95634765625002 23.99945709843162, 67.71337890625 24.06642487186912)",1
333,67.71338_24.06642,68.02451_23.93366,Spatial_Link,34.88314338278069,"LINESTRING (67.71337890625 24.06642487186912, 68.02451171875 23.93366119999412)",1
334,68.02451_23.93366,67.71338_24.06642,Spatial_Link,34.88314338278069,"LINESTRING (68.02451171875 23.93366119999412, 67.71337890625 24.06642487186912)",1
335,67.66311_24.10854,67.86798_24.36578,Spatial_Link,35.35102157494134,"LINESTRING (67.66311003853743 24.10853622200056, 67.86798495234967 24.365776578950623)",1
336,67.86798_24.36578,67.66311_24.10854,Spatial_Link,35.35102157494134,"LINESTRING (67.86798495234967 24.365776578950623, 67.66311003853743 24.10853622200056)",1
337,67.66311_24.10854,67.78163_24.26962,Spatial_Link,21.57175482338337,"LINESTRING (67.66311003853743 24.10853622200056, 67.78163150391887 24.269616733762884)",1
338,67.78163_24.26962,67.66311_24.10854,Spatial_Link,21.57175482338337,"LINESTRING (67.78163150391887 24.269616733762884, 67.66311003853743 24.10853622200056)",1
339,67.66311_24.10854,67.76016_24.05285,Spatial_Link,11.636176051099309,"LINESTRING (67.66311003853743 24.10853622200056, 67.76015625000002 24.052850653119123)",1
340,67.76016_24.05285,67.66311_24.10854,Spatial_Link,11.636176051099309,"LINESTRING (67.76015625000002 24.052850653119123, 67.66311003853743 24.10853622200056)",1
341,67.66311_24.10854,67.92585_23.98244,Spatial_Link,30.13999467965089,"LINESTRING (67.66311003853743 24.10853622200056, 67.925850885484 23.982442809835344)",1
342,67.92585_23.98244,67.66311_24.10854,Spatial_Link,30.13999467965089,"LINESTRING (67.925850885484 23.982442809835344, 67.66311003853743 24.10853622200056)",1
343,67.66311_24.10854,67.85752_23.90949,Spatial_Link,29.6615156255494,"LINESTRING (67.66311003853743 24.10853622200056, 67.85751953125 23.90949127811912)",1
344,67.85752_23.90949,67.66311_24.10854,Spatial_Link,29.6615156255494,"LINESTRING (67.85751953125 23.90949127811912, 67.66311003853743 24.10853622200056)",1
345,67.66311_24.10854,67.78862_24.06819,Spatial_Link,13.507238684451298,"LINESTRING (67.66311003853743 24.10853622200056, 67.78861734071998 24.068190794633573)",1
346,67.78862_24.06819,67.66311_24.10854,Spatial_Link,13.507238684451298,"LINESTRING (67.78861734071998 24.068190794633573, 67.66311003853743 24.10853622200056)",1
347,67.66311_24.10854,67.92676_23.98493,Spatial_Link,30.09396931549732,"LINESTRING (67.66311003853743 24.10853622200056, 67.9267578125 23.98493073124412)",1
348,67.92676_23.98493,67.66311_24.10854,Spatial_Link,30.09396931549732,"LINESTRING (67.9267578125 23.98493073124412, 67.66311003853743 24.10853622200056)",1
349,67.66311_24.10854,67.95635_23.99946,Spatial_Link,32.15067682483869,"LINESTRING (67.66311003853743 24.10853622200056, 67.95634765625002 23.99945709843162)",1
350,67.95635_23.99946,67.66311_24.10854,Spatial_Link,32.15067682483869,"LINESTRING (67.95634765625002 23.99945709843162, 67.66311003853743 24.10853622200056)",1
351,67.66311_24.10854,68.02451_23.93366,Spatial_Link,41.5382453989471,"LINESTRING (67.66311003853743 24.10853622200056, 68.02451171875 23.93366119999412)",1
352,68.02451_23.93366,67.66311_24.10854,Spatial_Link,41.5382453989471,"LINESTRING (68.02451171875 23.93366119999412, 67.66311003853743 24.10853622200056)",1
353,72.70693_34.08552,72.23317_33.91982,Spatial_Link,47.39920014432178,"LINESTRING (72.70693359375002 34.08551666874412, 72.23317492760744 33.91982401989664)",1
354,72.23317_33.91982,72.70693_34.08552,Spatial_Link,47.39920014432178,"LINESTRING (72.23317492760744 33.91982401989664, 72.70693359375002 34.08551666874412)",1
355,72.70693_34.08552,72.70703_34.08557,Spatial_Link,0.010505191242885,"LINESTRING (72.70693359375002 34.08551666874412, 72.70703125 34.08556549686912)",1
356,72.70703_34.08557,72.70693_34.08552,Spatial_Link,0.010505191242885,"LINESTRING (72.70703125 34.08556549686912, 72.70693359375002 34.08551666874412)",1
357,72.70693_34.08552,72.84922_34.27720,Spatial_Link,25.01251584702489,"LINESTRING (72.70693359375002 34.08551666874412, 72.84921924814881 34.27720459847911)",1
358,72.84922_34.27720,72.70693_34.08552,Spatial_Link,25.01251584702489,"LINESTRING (72.84921924814881 34.27720459847911, 72.70693359375002 34.08551666874412)",1
359,72.70693_34.08552,72.79475_34.50936,Spatial_Link,47.81400136393821,"LINESTRING (72.70693359375002 34.08551666874412, 72.79474530017336 34.5093550103826)",1
360,72.79475_34.50936,72.70693_34.08552,Spatial_Link,47.81400136393821,"LINESTRING (72.79474530017336 34.5093550103826, 72.70693359375002 34.08551666874412)",1
361,72.47128_34.02065,72.12999_33.77870,Spatial_Link,41.424550855357474,"LINESTRING (72.47128334955151 34.02065194901794, 72.1299891526097 33.77870337328645)",1
362,72.12999_33.77870,72.47128_34.02065,Spatial_Link,41.424550855357474,"LINESTRING (72.1299891526097 33.77870337328645, 72.47128334955151 34.02065194901794)",1
363,72.47128_34.02065,72.70703_34.08557,Spatial_Link,22.88678610689467,"LINESTRING (72.47128334955151 34.02065194901794, 72.70703125 34.08556549686912)",1
364,72.70703_34.08557,72.47128_34.02065,Spatial_Link,22.88678610689467,"LINESTRING (72.70703125 34.08556549686912, 72.47128334955151 34.02065194901794)",1
365,72.47128_34.02065,72.84922_34.27720,Spatial_Link,44.98181889333593,"LINESTRING (72.47128334955151 34.02065194901794, 72.84921924814881 34.27720459847911)",1
366,72.84922_34.27720,72.47128_34.02065,Spatial_Link,44.98181889333593,"LINESTRING (72.84921924814881 34.27720459847911, 72.47128334955151 34.02065194901794)",1
367,72.23317_33.91982,71.97252_33.61468,Spatial_Link,41.614948730713856,"LINESTRING (72.23317492760744 33.91982401989664, 71.97252294222437 33.61467728088639)",1
368,71.97252_33.61468,72.23317_33.91982,Spatial_Link,41.614948730713856,"LINESTRING (71.97252294222437 33.61467728088639, 72.23317492760744 33.91982401989664)",1
369,72.23317_33.91982,72.70703_34.08557,Spatial_Link,47.4095932259796,"LINESTRING (72.23317492760744 33.91982401989664, 72.70703125 34.08556549686912)",1
370,72.70703_34.08557,72.23317_33.91982,Spatial_Link,47.4095932259796,"LINESTRING (72.70703125 34.08556549686912, 72.23317492760744 33.91982401989664)",1
371,72.12999_33.77870,71.85105_33.40379,Spatial_Link,49.04561023773999,"LINESTRING (72.1299891526097 33.77870337328645, 71.85105290810334 33.40378871802806)",1
372,71.85105_33.40379,72.12999_33.77870,Spatial_Link,49.04561023773999,"LINESTRING (71.85105290810334 33.40378871802806, 72.1299891526097 33.77870337328645)",1
373,71.97252_33.61468,71.71945_33.24674,Spatial_Link,47.17369780943227,"LINESTRING (71.97252294222437 33.61467728088639, 71.71945138611937 33.24674165866586)",1
374,71.71945_33.24674,71.97252_33.61468,Spatial_Link,47.17369780943227,"LINESTRING (71.71945138611937 33.24674165866586, 71.97252294222437 33.61467728088639)",1
375,71.85105_33.40379,71.70609_33.02512,Spatial_Link,44.21263807385626,"LINESTRING (71.85105290810334 33.40378871802806, 71.70609207172959 33.025121971794555)",1
376,71.70609_33.02512,71.85105_33.40379,Spatial_Link,44.21263807385626,"LINESTRING (71.70609207172959 33.025121971794555, 71.85105290810334 33.40378871802806)",1
377,71.71945_33.24674,71.48557_32.90629,Spatial_Link,43.68042838008906,"LINESTRING (71.71945138611937 33.24674165866586, 71.48557385732205 32.90629022127755)",1
378,71.48557_32.90629,71.71945_33.24674,Spatial_Link,43.68042838008906,"LINESTRING (71.48557385732205 32.90629022127755, 71.71945138611937 33.24674165866586)",1
379,71.70609_33.02512,71.37124_32.69811,Spatial_Link,47.96184691023115,"LINESTRING (71.70609207172959 33.025121971794555, 71.37123888277705 32.69811474081502)",1
380,71.37124_32.69811,71.70609_33.02512,Spatial_Link,47.96184691023115,"LINESTRING (71.37123888277705 32.69811474081502, 71.70609207172959 33.025121971794555)",1
381,70.83212_30.05749,71.19913_29.90783,Spatial_Link,39.06942025195039,"LINESTRING (70.83212250531741 30.057486495217727, 71.1991331541129 29.907833706232594)",1
382,71.19913_29.90783,70.83212_30.05749,Spatial_Link,39.06942025195039,"LINESTRING (71.1991331541129 29.907833706232594, 70.83212250531741 30.057486495217727)",1
383,70.83212_30.05749,71.30949_30.13167,Spatial_Link,46.66069165762287,"LINESTRING (70.83212250531741 30.057486495217727, 71.30949282275502 30.131672982450414)",1
384,71.30949_30.13167,70.83212_30.05749,Spatial_Link,46.66069165762287,"LINESTRING (71.30949282275502 30.131672982450414, 70.83212250531741 30.057486495217727)",1
385,70.78543_29.81730,70.71329_29.37555,Spatial_Link,49.61299689133941,"LINESTRING (70.78542683389374 29.817296023244182, 70.71328674896354 29.375546967319494)",1
386,70.71329_29.37555,70.78543_29.81730,Spatial_Link,49.61299689133941,"LINESTRING (70.71328674896354 29.375546967319494, 70.78542683389374 29.817296023244182)",1
387,70.78543_29.81730,71.02044_29.50741,Spatial_Link,41.26736590619012,"LINESTRING (70.78542683389374 29.817296023244182, 71.02044079798203 29.507408318088533)",1
388,71.02044_29.50741,70.78543_29.81730,Spatial_Link,41.26736590619012,"LINESTRING (71.02044079798203 29.507408318088533, 70.78542683389374 29.817296023244182)",1
389,70.78543_29.81730,71.16562_29.67800,Spatial_Link,39.838687415378544,"LINESTRING (70.78542683389374 29.817296023244182, 71.16562079616405 29.67800225888336)",1
390,71.16562_29.67800,70.78543_29.81730,Spatial_Link,39.838687415378544,"LINESTRING (71.16562079616405 29.67800225888336, 70.78542683389374 29.817296023244182)",1
391,70.78543_29.81730,71.19913_29.90783,Spatial_Link,41.14461974507173,"LINESTRING (70.78542683389374 29.817296023244182, 71.1991331541129 29.907833706232594)",1
392,71.19913_29.90783,70.78543_29.81730,Spatial_Link,41.14461974507173,"LINESTRING (71.1991331541129 29.907833706232594, 70.78542683389374 29.817296023244182)",1
393,70.63685_29.60369,70.97645_29.27634,Spatial_Link,49.05482212223744,"LINESTRING (70.63684938961455 29.603689523537117, 70.97644901566463 29.276341541787357)",1
394,70.97645_29.27634,70.63685_29.60369,Spatial_Link,49.05482212223744,"LINESTRING (70.97644901566463 29.276341541787357, 70.63684938961455 29.603689523537117)",1
395,70.63685_29.60369,71.02044_29.50741,Spatial_Link,38.61694494871357,"LINESTRING (70.63684938961455 29.603689523537117, 71.02044079798203 29.507408318088533)",1
396,71.02044_29.50741,70.63685_29.60369,Spatial_Link,38.61694494871357,"LINESTRING (71.02044079798203 29.507408318088533, 70.63684938961455 29.603689523537117)",1
397,70.63685_29.60369,71.01560_29.36688,Spatial_Link,45.13662233254629,"LINESTRING (70.63684938961455 29.603689523537117, 71.0155970405623 29.366884347956773)",1
398,71.01560_29.36688,70.63685_29.60369,Spatial_Link,45.13662233254629,"LINESTRING (71.0155970405623 29.366884347956773, 70.63684938961455 29.603689523537117)",1
399,70.71329_29.37555,70.63744_29.04249,Spatial_Link,37.758914619367374,"LINESTRING (70.71328674896354 29.375546967319494, 70.63744490692501 29.04248784773795)",1
400,70.63744_29.04249,70.71329_29.37555,Spatial_Link,37.758914619367374,"LINESTRING (70.63744490692501 29.04248784773795, 70.71328674896354 29.375546967319494)",1
401,70.71329_29.37555,70.80844_29.15690,Spatial_Link,26.005579780433745,"LINESTRING (70.71328674896354 29.375546967319494, 70.80844307463936 29.1569005576903)",1
402,70.80844_29.15690,70.71329_29.37555,Spatial_Link,26.005579780433745,"LINESTRING (70.80844307463936 29.1569005576903, 70.71328674896354 29.375546967319494)",1
403,70.71329_29.37555,70.97645_29.27634,Spatial_Link,27.794991478805187,"LINESTRING (70.71328674896354 29.375546967319494, 70.97644901566463 29.276341541787357)",1
404,70.97645_29.27634,70.71329_29.37555,Spatial_Link,27.794991478805187,"LINESTRING (70.97644901566463 29.276341541787357, 70.71328674896354 29.375546967319494)",1
405,70.71329_29.37555,71.02044_29.50741,Spatial_Link,33.16088165608626,"LINESTRING (70.71328674896354 29.375546967319494, 71.02044079798203 29.507408318088533)",1
406,71.02044_29.50741,70.71329_29.37555,Spatial_Link,33.16088165608626,"LINESTRING (71.02044079798203 29.507408318088533, 70.71328674896354 29.375546967319494)",1
407,70.71329_29.37555,71.01560_29.36688,Spatial_Link,29.310285545300584,"LINESTRING (70.71328674896354 29.375546967319494, 71.0155970405623 29.366884347956773)",1
408,71.01560_29.36688,70.71329_29.37555,Spatial_Link,29.310285545300584,"LINESTRING (71.0155970405623 29.366884347956773, 70.71328674896354 29.375546967319494)",1
409,70.66707_29.12675,70.30300_28.81676,Spatial_Link,49.42108069556756,"LINESTRING (70.66707196419927 29.126749178850183, 70.30300199228554 28.81676230319773)",1
410,70.30300_28.81676,70.66707_29.12675,Spatial_Link,49.42108069556756,"LINESTRING (70.30300199228554 28.81676230319773, 70.66707196419927 29.126749178850183)",1
411,70.66707_29.12675,70.63744_29.04249,Spatial_Link,9.801770788701678,"LINESTRING (70.66707196419927 29.126749178850183, 70.63744490692501 29.04248784773795)",1
412,70.63744_29.04249,70.66707_29.12675,Spatial_Link,9.801770788701678,"LINESTRING (70.63744490692501 29.04248784773795, 70.66707196419927 29.126749178850183)",1
413,70.66707_29.12675,70.80844_29.15690,Spatial_Link,14.13331164440486,"LINESTRING (70.66707196419927 29.126749178850183, 70.80844307463936 29.1569005576903)",1
414,70.80844_29.15690,70.66707_29.12675,Spatial_Link,14.13331164440486,"LINESTRING (70.80844307463936 29.1569005576903, 70.66707196419927 29.126749178850183)",1
415,70.66707_29.12675,70.97645_29.27634,Spatial_Link,34.3282833883295,"LINESTRING (70.66707196419927 29.126749178850183, 70.97644901566463 29.276341541787357)",1
416,70.97645_29.27634,70.66707_29.12675,Spatial_Link,34.3282833883295,"LINESTRING (70.97644901566463 29.276341541787357, 70.66707196419927 29.126749178850183)",1
417,70.66707_29.12675,71.01560_29.36688,Spatial_Link,43.08556856724773,"LINESTRING (70.66707196419927 29.126749178850183, 71.0155970405623 29.366884347956773)",1
418,71.01560_29.36688,70.66707_29.12675,Spatial_Link,43.08556856724773,"LINESTRING (71.0155970405623 29.366884347956773, 70.66707196419927 29.126749178850183)",1
419,70.50285_28.95128,70.63744_29.04249,Spatial_Link,16.55961841274244,"LINESTRING (70.50284763008425 28.95127786373125, 70.63744490692501 29.04248784773795)",1
420,70.63744_29.04249,70.50285_28.95128,Spatial_Link,16.55961841274244,"LINESTRING (70.63744490692501 29.04248784773795, 70.50284763008425 28.95127786373125)",1
421,70.50285_28.95128,70.80844_29.15690,Spatial_Link,37.48509218014824,"LINESTRING (70.50284763008425 28.95127786373125, 70.80844307463936 29.1569005576903)",1
422,70.80844_29.15690,70.50285_28.95128,Spatial_Link,37.48509218014824,"LINESTRING (70.80844307463936 29.1569005576903, 70.50284763008425 28.95127786373125)",1
423,70.30300_28.81676,70.63744_29.04249,Spatial_Link,41.10160462991026,"LINESTRING (70.30300199228554 28.81676230319773, 70.63744490692501 29.04248784773795)",1
424,70.63744_29.04249,70.30300_28.81676,Spatial_Link,41.10160462991026,"LINESTRING (70.63744490692501 29.04248784773795, 70.30300199228554 28.81676230319773)",1
425,70.08207_28.67729,69.69879_28.38642,Spatial_Link,49.47703049898596,"LINESTRING (70.08206687010482 28.67728578222468, 69.69879403289809 28.38641792068727)",1
426,69.69879_28.38642,70.08207_28.67729,Spatial_Link,49.47703049898596,"LINESTRING (69.69879403289809 28.38641792068727, 70.08206687010482 28.67728578222468)",1
427,69.69879_28.38642,69.29196_28.16882,Spatial_Link,46.61173043901292,"LINESTRING (69.69879403289809 28.38641792068727, 69.2919551080555 28.16881737306244)",1
428,69.29196_28.16882,69.69879_28.38642,Spatial_Link,46.61173043901292,"LINESTRING (69.2919551080555 28.16881737306244, 69.69879403289809 28.38641792068727)",1
429,69.49930_28.22054,69.07757_28.06357,Spatial_Link,44.88344669323193,"LINESTRING (69.49930054342704 28.22054381722937, 69.07757120534143 28.06356805885094)",1
430,69.07757_28.06357,69.49930_28.22054,Spatial_Link,44.88344669323193,"LINESTRING (69.07757120534143 28.06356805885094, 69.49930054342704 28.22054381722937)",1
431,69.29196_28.16882,68.93207_27.94748,Spatial_Link,43.04460311470651,"LINESTRING (69.2919551080555 28.16881737306244, 68.93206755105048 27.947479487494373)",1
432,68.93207_27.94748,69.29196_28.16882,Spatial_Link,43.04460311470651,"LINESTRING (68.93206755105048 27.947479487494373, 69.2919551080555 28.16881737306244)",1
433,69.07757_28.06357,68.90117_27.76991,Spatial_Link,36.9686003751087,"LINESTRING (69.07757120534143 28.06356805885094, 68.90116813763655 27.76990638133197)",1
434,68.90117_27.76991,69.07757_28.06357,Spatial_Link,36.9686003751087,"LINESTRING (68.90116813763655 27.76990638133197, 69.07757120534143 28.06356805885094)",1
435,68.93207_27.94748,68.78102_27.67316,Spatial_Link,33.92847048029233,"LINESTRING (68.93206755105048 27.947479487494373, 68.78102066963339 27.67315689513552)",1
436,68.78102_27.67316,68.93207_27.94748,Spatial_Link,33.92847048029233,"LINESTRING (68.78102066963339 27.67315689513552, 68.93206755105048 27.947479487494373)",1
437,68.93207_27.94748,68.63831_27.70668,Spatial_Link,39.38797653400783,"LINESTRING (68.93206755105048 27.947479487494373, 68.63830971446627 27.70667757482057)",1
438,68.63831_27.70668,68.93207_27.94748,Spatial_Link,39.38797653400783,"LINESTRING (68.63830971446627 27.70667757482057, 68.93206755105048 27.947479487494373)",1
439,68.90117_27.76991,68.63831_27.70668,Spatial_Link,26.808022916007264,"LINESTRING (68.90116813763655 27.76990638133197, 68.63830971446627 27.70667757482057)",1
440,68.63831_27.70668,68.90117_27.76991,Spatial_Link,26.808022916007264,"LINESTRING (68.63830971446627 27.70667757482057, 68.90116813763655 27.76990638133197)",1
441,68.78102_27.67316,68.41704_27.62784,Spatial_Link,36.20320400712671,"LINESTRING (68.78102066963339 27.67315689513552, 68.41703746193609 27.62784199736804)",1
442,68.41704_27.62784,68.78102_27.67316,Spatial_Link,36.20320400712671,"LINESTRING (68.41703746193609 27.62784199736804, 68.78102066963339 27.67315689513552)",1
