node_id,date,year,week,discharge_avg,rainfall_sum_mm,elevation_m
73.74732_33.05218,2023-12-31,2023,52,199.97879,0.0,242.0
73.75820_30.36303,2019-01-06,2019,1,341.275,3.6,169.0
73.75820_30.36303,2019-01-13,2019,2,357.9018,3.1000001,169.0
73.75820_30.36303,2019-01-20,2019,3,348.3527,0.2,169.0
73.75820_30.36303,2019-01-27,2019,4,429.1384,6.1,169.0
73.75820_30.36303,2019-02-03,2019,5,358.9018,8.799999,169.0
73.75820_30.36303,2019-02-10,2019,6,446.86606,6.3,169.0
73.75820_30.36303,2019-02-17,2019,7,463.5223,12.9,169.0
73.75820_30.36303,2019-02-24,2019,8,493.64285,24.099998,169.0
73.75820_30.36303,2019-03-03,2019,9,499.6027,13.799999,169.0
73.75820_30.36303,2019-03-10,2019,10,514.19196,2.4,169.0
73.75820_30.36303,2019-03-17,2019,11,483.0625,4.1,169.0
73.75820_30.36303,2019-03-24,2019,12,433.4241,0.7,169.0
73.75820_30.36303,2019-03-31,2019,13,395.19644,0.2,169.0
73.75820_30.36303,2019-04-07,2019,14,365.70535,0.1,169.0
73.75820_30.36303,2019-04-14,2019,15,355.14285,0.5,169.0
73.75820_30.36303,2019-04-21,2019,16,407.15625,8.9,169.0
73.75820_30.36303,2019-04-28,2019,17,376.57144,0.0,169.0
73.75820_30.36303,2019-05-05,2019,18,338.81696,0.0,169.0
73.75820_30.36303,2019-05-12,2019,19,327.17856,0.4,169.0
73.75820_30.36303,2019-05-19,2019,20,324.83035,11.799999,169.0
73.75820_30.36303,2019-05-26,2019,21,332.1607,0.5,169.0
73.75820_30.36303,2019-06-02,2019,22,79.52679,0.0,169.0
73.75820_30.36303,2019-06-09,2019,23,2.7098215,0.0,169.0
73.75820_30.36303,2019-06-16,2019,24,2.0848215,0.9,169.0
73.75820_30.36303,2019-06-23,2019,25,0.09821428,19.699999,169.0
73.75820_30.36303,2019-06-30,2019,26,3.9776785,1.9000001,169.0
73.75820_30.36303,2019-07-07,2019,27,57.4375,3.2,169.0
73.75820_30.36303,2019-07-14,2019,28,245.10045,1.3,169.0
73.75820_30.36303,2019-07-21,2019,29,379.5759,39.1,169.0
73.75820_30.36303,2019-07-28,2019,30,369.40848,34.199997,169.0
73.75820_30.36303,2019-08-04,2019,31,463.64508,20.2,169.0
73.75820_30.36303,2019-08-11,2019,32,447.2366,19.3,169.0
73.75820_30.36303,2019-08-18,2019,33,476.12054,5.1000004,169.0
73.75820_30.36303,2019-08-25,2019,34,1156.7166,0.3,169.0
73.75820_30.36303,2019-09-01,2019,35,1061.8928,26.000002,169.0
73.75820_30.36303,2019-09-08,2019,36,1095.7355,1.4000001,169.0
73.75820_30.36303,2019-09-15,2019,37,964.0089,0.0,169.0
73.75820_30.36303,2019-09-22,2019,38,860.8203,0.4,169.0
73.75820_30.36303,2019-09-29,2019,39,777.53235,2.3999999,169.0
73.75820_30.36303,2019-10-06,2019,40,776.39734,23.2,169.0
73.75820_30.36303,2019-10-13,2019,41,683.18304,0.0,169.0
73.75820_30.36303,2019-10-20,2019,42,651.8571,0.0,169.0
73.75820_30.36303,2019-10-27,2019,43,624.7299,0.0,169.0
73.75820_30.36303,2019-11-03,2019,44,598.4844,0.4,169.0
73.75820_30.36303,2019-11-10,2019,45,606.64734,3.6999998,169.0
73.75820_30.36303,2019-11-17,2019,46,594.7712,1.4,169.0
73.75820_30.36303,2019-11-24,2019,47,535.69305,1.0,169.0
73.75820_30.36303,2019-12-01,2019,48,558.6406,0.90000004,169.0
73.75820_30.36303,2019-12-08,2019,49,520.22766,0.0,169.0
73.75820_30.36303,2019-12-15,2019,50,503.17856,13.8,169.0
73.75820_30.36303,2019-12-22,2019,51,548.5201,2.5,169.0
73.75820_30.36303,2019-12-29,2019,52,467.18304,0.0,169.0
73.75820_30.36303,2020-01-05,2020,1,430.28348,4.2,169.0
73.75820_30.36303,2020-01-12,2020,2,472.0625,13.300001,169.0
73.75820_30.36303,2020-01-19,2020,3,507.5402,12.599999,169.0
73.75820_30.36303,2020-01-26,2020,4,468.93973,1.6,169.0
73.75820_30.36303,2020-02-02,2020,5,479.45312,15.2,169.0
73.75820_30.36303,2020-02-09,2020,6,453.8527,1.2,169.0
73.75820_30.36303,2020-02-16,2020,7,417.33035,0.0,169.0
73.75820_30.36303,2020-02-23,2020,8,402.80133,0.1,169.0
73.75820_30.36303,2020-03-01,2020,9,399.27008,1.9,169.0
73.75820_30.36303,2020-03-08,2020,10,456.27008,51.800003,169.0
73.75820_30.36303,2020-03-15,2020,11,530.26337,11.5,169.0
73.75820_30.36303,2020-03-22,2020,12,473.4107,0.7,169.0
73.75820_30.36303,2020-03-29,2020,13,414.7143,26.300001,169.0
73.75820_30.36303,2020-04-05,2020,14,464.75,0.7,169.0
73.75820_30.36303,2020-04-12,2020,15,400.7723,0.0,169.0
73.75820_30.36303,2020-04-19,2020,16,376.5357,0.2,169.0
73.75820_30.36303,2020-04-26,2020,17,380.4241,0.70000005,169.0
73.75820_30.36303,2020-05-03,2020,18,442.4509,11.4,169.0
73.75820_30.36303,2020-05-10,2020,19,383.00446,1.0,169.0
73.75820_30.36303,2020-05-17,2020,20,365.08035,4.0,169.0
73.75820_30.36303,2020-05-24,2020,21,357.25894,0.0,169.0
73.75820_30.36303,2020-05-31,2020,22,163.37053,8.3,169.0
73.75820_30.36303,2020-06-07,2020,23,185.09822,3.4,169.0
73.75820_30.36303,2020-06-14,2020,24,145.58035,1.8000001,169.0
73.75820_30.36303,2020-06-21,2020,25,116.92857,1.6,169.0
73.75820_30.36303,2020-06-28,2020,26,104.716515,6.3999996,169.0
73.75820_30.36303,2020-07-05,2020,27,195.09152,1.4000001,169.0
73.75820_30.36303,2020-07-12,2020,28,300.3348,12.199999,169.0
73.75820_30.36303,2020-07-19,2020,29,288.97992,2.7,169.0
73.75820_30.36303,2020-07-26,2020,30,403.13168,24.500002,169.0
73.75820_30.36303,2020-08-02,2020,31,347.79465,8.0,169.0
73.75820_30.36303,2020-08-09,2020,32,333.33035,2.0,169.0
73.75820_30.36303,2020-08-16,2020,33,424.74777,12.299999,169.0
73.75820_30.36303,2020-08-23,2020,34,657.5971,25.0,169.0
73.75820_30.36303,2020-08-30,2020,35,964.95984,17.2,169.0
73.75820_30.36303,2020-09-06,2020,36,1099.3962,57.1,169.0
73.75820_30.36303,2020-09-13,2020,37,1047.0447,0.3,169.0
73.75820_30.36303,2020-09-20,2020,38,897.06476,0.1,169.0
73.75820_30.36303,2020-09-27,2020,39,787.62946,0.0,169.0
73.75820_30.36303,2020-10-04,2020,40,699.46985,0.0,169.0
73.75820_30.36303,2020-10-11,2020,41,617.6786,0.0,169.0
73.75820_30.36303,2020-10-18,2020,42,585.7344,0.0,169.0
73.75820_30.36303,2020-10-25,2020,43,567.58594,0.0,169.0
73.75820_30.36303,2020-11-01,2020,44,547.34265,0.0,169.0
73.75820_30.36303,2020-11-08,2020,45,524.7355,0.0,169.0
73.75820_30.36303,2020-11-15,2020,46,506.37054,1.7,169.0
73.75820_30.36303,2020-11-22,2020,47,514.34265,0.0,169.0
73.75820_30.36303,2020-11-29,2020,48,462.87164,2.2,169.0
73.75820_30.36303,2020-12-06,2020,49,433.57254,0.0,169.0
73.75820_30.36303,2020-12-13,2020,50,407.75223,12.300001,169.0
73.75820_30.36303,2020-12-20,2020,51,420.95648,0.0,169.0
73.75820_30.36303,2020-12-27,2020,52,393.46207,0.0,169.0
73.75820_30.36303,2021-01-10,2021,1,506.5848,31.100002,169.0
73.75820_30.36303,2021-01-17,2021,2,410.72098,0.0,169.0
73.75820_30.36303,2021-01-24,2021,3,380.2098,0.0,169.0
73.75820_30.36303,2021-01-31,2021,4,390.66742,0.0,169.0
73.75820_30.36303,2021-02-07,2021,5,378.26785,0.9,169.0
73.75820_30.36303,2021-02-14,2021,6,371.46875,0.0,169.0
73.75820_30.36303,2021-02-21,2021,7,355.5134,0.0,169.0
73.75820_30.36303,2021-02-28,2021,8,340.9598,0.0,169.0
73.75820_30.36303,2021-03-07,2021,9,335.2723,0.0,169.0
73.75820_30.36303,2021-03-14,2021,10,330.5223,0.5,169.0
73.75820_30.36303,2021-03-21,2021,11,330.30804,2.7,169.0
73.75820_30.36303,2021-03-28,2021,12,341.50446,0.4,169.0
73.75820_30.36303,2021-04-04,2021,13,326.18304,0.0,169.0
73.75820_30.36303,2021-04-11,2021,14,335.37054,0.6,169.0
73.75820_30.36303,2021-04-18,2021,15,334.9018,0.2,169.0
73.75820_30.36303,2021-04-25,2021,16,373.125,1.7,169.0
73.75820_30.36303,2021-05-02,2021,17,367.34375,0.0,169.0
73.75820_30.36303,2021-05-09,2021,18,339.4107,0.1,169.0
73.75820_30.36303,2021-05-16,2021,19,351.03125,1.0,169.0
73.75820_30.36303,2021-05-23,2021,20,342.1027,0.1,169.0
73.75820_30.36303,2021-05-30,2021,21,182.96428,0.0,169.0
73.75820_30.36303,2021-06-06,2021,22,5.651786,7.5000005,169.0
73.75820_30.36303,2021-06-13,2021,23,1.4107143,3.1999998,169.0
73.75820_30.36303,2021-06-20,2021,24,0.06696428,0.5,169.0
73.75820_30.36303,2021-06-27,2021,25,0.9464286,0.8,169.0
73.75820_30.36303,2021-07-04,2021,26,6.852679,0.2,169.0
73.75820_30.36303,2021-07-11,2021,27,61.212055,1.1,169.0
73.75820_30.36303,2021-07-18,2021,28,321.64508,4.2,169.0
73.75820_30.36303,2021-07-25,2021,29,383.4866,7.6,169.0
73.75820_30.36303,2021-08-01,2021,30,838.0446,56.899998,169.0
73.75820_30.36303,2021-08-08,2021,31,569.41296,2.9,169.0
73.75820_30.36303,2021-08-15,2021,32,400.85043,3.1000001,169.0
73.75820_30.36303,2021-08-22,2021,33,355.49332,1.2,169.0
73.75820_30.36303,2021-08-29,2021,34,421.49554,0.3,169.0
73.75820_30.36303,2021-09-05,2021,35,347.7902,5.9,169.0
73.75820_30.36303,2021-09-12,2021,36,360.78238,35.3,169.0
73.75820_30.36303,2021-09-19,2021,37,398.5904,2.4999998,169.0
73.75820_30.36303,2021-09-26,2021,38,425.88168,19.999998,169.0
73.75820_30.36303,2021-10-03,2021,39,374.49106,0.1,169.0
73.75820_30.36303,2021-10-10,2021,40,386.25668,0.9,169.0
73.75820_30.36303,2021-10-17,2021,41,447.76117,9.4,169.0
73.75820_30.36303,2021-10-24,2021,42,506.9732,3.3999999,169.0
73.75820_30.36303,2021-10-31,2021,43,603.9007,0.0,169.0
73.75820_30.36303,2021-11-07,2021,44,491.63727,0.0,169.0
73.75820_30.36303,2021-11-14,2021,45,467.3605,0.0,169.0
73.75820_30.36303,2021-11-21,2021,46,437.5759,0.0,169.0
73.75820_30.36303,2021-11-28,2021,47,410.50894,0.0,169.0
73.75820_30.36303,2021-12-05,2021,48,383.48215,0.0,169.0
73.75820_30.36303,2021-12-12,2021,49,364.61832,0.0,169.0
73.75820_30.36303,2021-12-19,2021,50,354.9018,0.1,169.0
73.75820_30.36303,2021-12-26,2021,51,351.19196,0.7,169.0
73.75820_30.36303,2021-01-03,2021,53,396.7902,0.2,169.0
73.75820_30.36303,2022-01-09,2022,1,410.02902,17.900002,169.0
73.75820_30.36303,2022-01-16,2022,2,540.6719,0.1,169.0
73.75820_30.36303,2022-01-23,2022,3,374.83035,16.099998,169.0
73.75820_30.36303,2022-01-30,2022,4,440.125,0.5,169.0
73.75820_30.36303,2022-02-06,2022,5,383.0982,2.6999998,169.0
73.75820_30.36303,2022-02-13,2022,6,381.36383,0.1,169.0
73.75820_30.36303,2022-02-20,2022,7,342.41742,0.1,169.0
73.75820_30.36303,2022-02-27,2022,8,352.3125,2.8,169.0
73.75820_30.36303,2022-03-06,2022,9,408.49106,9.800001,169.0
73.75820_30.36303,2022-03-13,2022,10,331.0357,0.0,169.0
73.75820_30.36303,2022-03-20,2022,11,312.87054,0.0,169.0
73.75820_30.36303,2022-03-27,2022,12,310.2902,0.0,169.0
73.75820_30.36303,2022-04-03,2022,13,305.5134,0.0,169.0
73.75820_30.36303,2022-04-10,2022,14,308.7723,0.0,169.0
73.75820_30.36303,2022-04-17,2022,15,310.0491,0.0,169.0
73.75820_30.36303,2022-04-24,2022,16,309.88394,0.0,169.0
73.75820_30.36303,2022-05-01,2022,17,307.56696,0.0,169.0
73.75820_30.36303,2022-05-08,2022,18,308.2902,0.1,169.0
73.75820_30.36303,2022-05-15,2022,19,305.6473,0.0,169.0
73.75820_30.36303,2022-05-22,2022,20,301.9152,0.0,169.0
73.75820_30.36303,2022-05-29,2022,21,247.125,24.8,169.0
73.75820_30.36303,2022-06-05,2022,22,17.397322,0.0,169.0
73.75820_30.36303,2022-06-12,2022,23,0.12053572,0.0,169.0
73.75820_30.36303,2022-06-19,2022,24,0.035714287,24.800001,169.0
73.75820_30.36303,2022-06-26,2022,25,85.67857,17.600002,169.0
73.75820_30.36303,2022-07-03,2022,26,154.375,14.900001,169.0
73.75820_30.36303,2022-07-10,2022,27,332.7902,50.1,169.0
73.75820_30.36303,2022-07-17,2022,28,397.29242,18.4,169.0
73.75820_30.36303,2022-07-24,2022,29,483.86606,89.3,169.0
73.75820_30.36303,2022-07-31,2022,30,509.46875,89.200005,169.0
73.75820_30.36303,2022-08-07,2022,31,618.8594,27.800001,169.0
73.75820_30.36303,2022-08-14,2022,32,498.14285,3.0,169.0
73.75820_30.36303,2022-08-21,2022,33,485.64062,9.5,169.0
73.75820_30.36303,2022-08-28,2022,34,812.93524,7.7,169.0
73.75820_30.36303,2022-09-04,2022,35,1098.8549,2.1,169.0
73.75820_30.36303,2022-09-11,2022,36,1041.7924,1.6999999,169.0
73.75820_30.36303,2022-09-18,2022,37,946.67413,0.2,169.0
73.75820_30.36303,2022-09-25,2022,38,872.88055,11.6,169.0
73.75820_30.36303,2022-10-02,2022,39,1385.2277,0.6,169.0
73.75820_30.36303,2022-10-09,2022,40,909.7165,0.1,169.0
73.75820_30.36303,2022-10-16,2022,41,827.2321,0.1,169.0
73.75820_30.36303,2022-10-23,2022,42,766.0212,0.0,169.0
73.75820_30.36303,2022-10-30,2022,43,697.97546,0.0,169.0
73.75820_30.36303,2022-11-06,2022,44,644.43304,0.0,169.0
73.75820_30.36303,2022-11-13,2022,45,632.37054,3.8000002,169.0
73.75820_30.36303,2022-11-20,2022,46,577.63837,5.2,169.0
73.75820_30.36303,2022-11-27,2022,47,525.5547,0.0,169.0
73.75820_30.36303,2022-12-04,2022,48,482.49442,0.0,169.0
73.75820_30.36303,2022-12-11,2022,49,443.90625,0.0,169.0
73.75820_30.36303,2022-12-18,2022,50,416.0,0.0,169.0
73.75820_30.36303,2022-12-25,2022,51,393.91406,0.0,169.0
73.75820_30.36303,2022-01-02,2022,52,349.27457,0.0,169.0
73.75820_30.36303,2023-01-08,2023,1,377.93082,0.0,169.0
73.75820_30.36303,2023-01-15,2023,2,381.49106,0.1,169.0
73.75820_30.36303,2023-01-22,2023,3,393.2009,3.9,169.0
73.75820_30.36303,2023-01-29,2023,4,441.1652,4.6999993,169.0
73.75820_30.36303,2023-02-05,2023,5,414.375,0.1,169.0
73.75820_30.36303,2023-02-12,2023,6,368.61606,0.0,169.0
73.75820_30.36303,2023-02-19,2023,7,354.2634,0.0,169.0
73.75820_30.36303,2023-02-26,2023,8,346.3125,0.0,169.0
73.75820_30.36303,2023-03-05,2023,9,335.625,2.0,169.0
73.75820_30.36303,2023-03-12,2023,10,332.375,0.0,169.0
73.75820_30.36303,2023-03-19,2023,11,328.5357,1.3000001,169.0
73.75820_30.36303,2023-03-26,2023,12,375.8348,13.6,169.0
73.75820_30.36303,2023-04-02,2023,13,408.33035,14.499999,169.0
73.75820_30.36303,2023-04-09,2023,14,399.1027,13.0,169.0
73.75820_30.36303,2023-04-16,2023,15,341.79465,0.0,169.0
73.75820_30.36303,2023-04-23,2023,16,341.61606,11.0,169.0
73.75820_30.36303,2023-04-30,2023,17,345.2232,2.5,169.0
73.75820_30.36303,2023-05-07,2023,18,382.8393,6.1,169.0
73.75820_30.36303,2023-05-14,2023,19,346.19196,0.0,169.0
73.75820_30.36303,2023-05-21,2023,20,325.79465,0.1,169.0
73.75820_30.36303,2023-05-28,2023,21,277.7143,23.2,169.0
73.75820_30.36303,2023-06-04,2023,22,127.72768,38.6,169.0
73.75820_30.36303,2023-06-11,2023,23,150.29018,0.7,169.0
73.75820_30.36303,2023-06-18,2023,24,57.46652,1.1,169.0
73.75820_30.36303,2023-06-25,2023,25,44.97991,1.9000001,169.0
73.75820_30.36303,2023-07-02,2023,26,158.75447,14.3,169.0
73.75820_30.36303,2023-07-09,2023,27,318.6473,26.6,169.0
73.75820_30.36303,2023-07-16,2023,28,767.8415,3.6,169.0
73.75820_30.36303,2023-07-23,2023,29,535.0558,63.9,169.0
73.75820_30.36303,2023-07-30,2023,30,888.12726,78.700005,169.0
73.75820_30.36303,2023-08-06,2023,31,1076.4642,1.8000001,169.0
73.75820_30.36303,2023-08-13,2023,32,1067.8103,0.3,169.0
73.75820_30.36303,2023-08-20,2023,33,1087.7467,1.2,169.0
73.75820_30.36303,2023-08-27,2023,34,1144.4397,3.7,169.0
73.75820_30.36303,2023-09-03,2023,35,1225.4944,0.6,169.0
73.75820_30.36303,2023-09-10,2023,36,1074.8147,0.0,169.0
73.75820_30.36303,2023-09-17,2023,37,998.3192,2.8999999,169.0
73.75820_30.36303,2023-09-24,2023,38,1041.4905,33.2,169.0
73.75820_30.36303,2023-10-01,2023,39,873.298,13.100001,169.0
73.75820_30.36303,2023-10-08,2023,40,755.3382,0.0,169.0
73.75820_30.36303,2023-10-15,2023,41,681.9085,0.70000005,169.0
73.75820_30.36303,2023-10-22,2023,42,688.9782,16.6,169.0
73.75820_30.36303,2023-10-29,2023,43,649.4208,0.90000004,169.0
73.75820_30.36303,2023-11-05,2023,44,613.404,4.8,169.0
73.75820_30.36303,2023-11-12,2023,45,592.86383,12.7,169.0
73.75820_30.36303,2023-11-19,2023,46,580.69305,0.0,169.0
73.75820_30.36303,2023-11-26,2023,47,526.8906,0.0,169.0
73.75820_30.36303,2023-12-03,2023,48,501.49387,0.1,169.0
73.75820_30.36303,2023-12-10,2023,49,475.6635,0.0,169.0
73.75820_30.36303,2023-12-17,2023,50,437.3348,0.0,169.0
73.75820_30.36303,2023-12-24,2023,51,413.84375,0.0,169.0
73.75820_30.36303,2023-01-01,2023,52,379.67075,2.3,169.0
73.75820_30.36303,2023-12-31,2023,52,396.53906,2.3,169.0
73.75820_30.36303,2023-01-01,2023,52,379.67075,0.0,169.0
73.75820_30.36303,2023-12-31,2023,52,396.53906,0.0,169.0
73.86962_35.49295,2019-01-06,2019,1,355.3625,11.499999,1227.0
73.86962_35.49295,2019-01-13,2019,2,346.8348,6.3999996,1227.0
73.86962_35.49295,2019-01-20,2019,3,337.6027,6.0,1227.0
73.86962_35.49295,2019-01-27,2019,4,340.18304,22.400002,1227.0
73.86962_35.49295,2019-02-03,2019,5,328.2902,1.9000002,1227.0
73.86962_35.49295,2019-02-10,2019,6,327.0223,21.3,1227.0
73.86962_35.49295,2019-02-17,2019,7,328.8482,11.1,1227.0
73.86962_35.49295,2019-02-24,2019,8,334.2098,25.1,1227.0
73.86962_35.49295,2019-03-03,2019,9,329.62946,3.1,1227.0
73.86962_35.49295,2019-03-10,2019,10,324.70535,1.6,1227.0
73.86962_35.49295,2019-03-17,2019,11,312.57144,1.7000002,1227.0
73.86962_35.49295,2019-03-24,2019,12,310.65625,16.3,1227.0
73.86962_35.49295,2019-03-31,2019,13,319.4375,6.3,1227.0
73.86962_35.49295,2019-04-07,2019,14,362.41965,0.0,1227.0
73.86962_35.49295,2019-04-14,2019,15,434.11606,16.8,1227.0
73.86962_35.49295,2019-04-21,2019,16,649.09375,11.2,1227.0
73.86962_35.49295,2019-04-28,2019,17,701.2946,9.599999,1227.0
73.86962_35.49295,2019-05-05,2019,18,721.54016,10.5,1227.0
73.86962_35.49295,2019-05-12,2019,19,612.7054,6.3999996,1227.0
73.86962_35.49295,2019-05-19,2019,20,534.5893,19.1,1227.0
73.86962_35.49295,2019-05-26,2019,21,589.5089,29.5,1227.0
73.86962_35.49295,2019-06-02,2019,22,627.83484,0.1,1227.0
73.86962_35.49295,2019-06-09,2019,23,791.69196,11.299999,1227.0
73.86962_35.49295,2019-06-16,2019,24,995.01337,47.8,1227.0
73.86962_35.49295,2019-06-23,2019,25,1002.9018,1.5,1227.0
73.86962_35.49295,2019-06-30,2019,26,1187.6295,10.3,1227.0
73.86962_35.49295,2019-07-07,2019,27,2665.319,1.7,1227.0
73.86962_35.49295,2019-07-14,2019,28,7918.768,0.0,1227.0
73.86962_35.49295,2019-07-21,2019,29,8144.7075,0.0,1227.0
73.86962_35.49295,2019-07-28,2019,30,7570.632,2.0,1227.0
73.86962_35.49295,2019-08-04,2019,31,7852.1763,0.1,1227.0
73.86962_35.49295,2019-08-11,2019,32,6644.8413,1.7,1227.0
73.86962_35.49295,2019-08-18,2019,33,5982.1562,6.6,1227.0
73.86962_35.49295,2019-08-25,2019,34,4833.8193,0.8,1227.0
73.86962_35.49295,2019-09-01,2019,35,3756.2144,0.3,1227.0
73.86962_35.49295,2019-09-08,2019,36,3224.4778,0.1,1227.0
73.86962_35.49295,2019-09-15,2019,37,2542.8003,0.0,1227.0
73.86962_35.49295,2019-09-22,2019,38,1990.5358,0.4,1227.0
73.86962_35.49295,2019-09-29,2019,39,1572.6451,0.1,1227.0
73.86962_35.49295,2019-10-06,2019,40,1347.7098,13.1,1227.0
73.86962_35.49295,2019-10-13,2019,41,1191.2936,2.6,1227.0
73.86962_35.49295,2019-10-20,2019,42,979.4554,8.900001,1227.0
73.86962_35.49295,2019-10-27,2019,43,834.0,11.200001,1227.0
73.86962_35.49295,2019-11-03,2019,44,683.7768,6.7999997,1227.0
73.86962_35.49295,2019-11-10,2019,45,581.8326,34.6,1227.0
73.86962_35.49295,2019-11-17,2019,46,507.35602,16.7,1227.0
73.86962_35.49295,2019-11-24,2019,47,471.12054,12.9,1227.0
73.86962_35.49295,2019-12-01,2019,48,448.2723,0.0,1227.0
73.86962_35.49295,2019-12-08,2019,49,416.73883,0.0,1227.0
73.86962_35.49295,2019-12-15,2019,50,392.79465,4.4,1227.0
73.86962_35.49295,2019-12-22,2019,51,378.35715,0.8,1227.0
73.86962_35.49295,2019-12-29,2019,52,366.28793,0.0,1227.0
73.86962_35.49295,2020-01-05,2020,1,357.15848,9.9,1227.0
73.86962_35.49295,2020-01-12,2020,2,351.55356,14.3,1227.0
73.86962_35.49295,2020-01-19,2020,3,363.24106,29.500002,1227.0
73.86962_35.49295,2020-01-26,2020,4,350.43973,1.8000001,1227.0
73.86962_35.49295,2020-02-02,2020,5,342.89957,3.7,1227.0
73.86962_35.49295,2020-02-09,2020,6,333.31473,0.0,1227.0
73.86962_35.49295,2020-02-16,2020,7,342.79688,24.699999,1227.0
73.86962_35.49295,2020-02-23,2020,8,343.88168,0.9000001,1227.0
73.86962_35.49295,2020-03-01,2020,9,326.41742,6.499999,1227.0
73.86962_35.49295,2020-03-08,2020,10,326.6875,9.8,1227.0
73.86962_35.49295,2020-03-15,2020,11,338.86606,0.5,1227.0
73.86962_35.49295,2020-03-22,2020,12,321.0402,0.2,1227.0
73.86962_35.49295,2020-03-29,2020,13,330.56696,29.399998,1227.0
73.86962_35.49295,2020-04-05,2020,14,383.6384,21.0,1227.0
73.86962_35.49295,2020-04-12,2020,15,361.4509,6.3000007,1227.0
73.86962_35.49295,2020-04-19,2020,16,418.7143,47.2,1227.0
73.86962_35.49295,2020-04-26,2020,17,481.53125,0.6,1227.0
73.86962_35.49295,2020-05-03,2020,18,449.94644,23.4,1227.0
73.86962_35.49295,2020-05-10,2020,19,598.29016,23.2,1227.0
73.86962_35.49295,2020-05-17,2020,20,623.4821,11.8,1227.0
73.86962_35.49295,2020-05-24,2020,21,660.5982,7.2999997,1227.0
73.86962_35.49295,2020-05-31,2020,22,770.625,9.2,1227.0
73.86962_35.49295,2020-06-07,2020,23,999.62054,2.0000002,1227.0
73.86962_35.49295,2020-06-14,2020,24,1259.6473,1.1,1227.0
73.86962_35.49295,2020-06-21,2020,25,1723.0803,0.0,1227.0
73.86962_35.49295,2020-06-28,2020,26,4290.223,5.7000003,1227.0
73.86962_35.49295,2020-07-05,2020,27,6266.462,1.2,1227.0
73.86962_35.49295,2020-07-12,2020,28,6494.243,0.1,1227.0
73.86962_35.49295,2020-07-19,2020,29,5921.1094,1.6000001,1227.0
73.86962_35.49295,2020-07-26,2020,30,5774.9307,5.0999994,1227.0
73.86962_35.49295,2020-08-02,2020,31,5300.2476,0.2,1227.0
73.86962_35.49295,2020-08-09,2020,32,4328.547,1.5999999,1227.0
73.86962_35.49295,2020-08-16,2020,33,5094.971,1.5,1227.0
73.86962_35.49295,2020-08-23,2020,34,4424.657,1.3,1227.0
73.86962_35.49295,2020-08-30,2020,35,3603.9253,10.6,1227.0
73.86962_35.49295,2020-09-06,2020,36,3470.009,6.0,1227.0
73.86962_35.49295,2020-09-13,2020,37,2851.2253,0.0,1227.0
73.86962_35.49295,2020-09-20,2020,38,2273.0078,0.0,1227.0
73.86962_35.49295,2020-09-27,2020,39,1809.4186,8.5,1227.0
73.86962_35.49295,2020-10-04,2020,40,1509.5167,0.0,1227.0
73.86962_35.49295,2020-10-11,2020,41,1233.3639,0.5,1227.0
73.86962_35.49295,2020-10-18,2020,42,1033.7366,1.1,1227.0
73.86962_35.49295,2020-10-25,2020,43,855.28125,0.1,1227.0
73.86962_35.49295,2020-11-01,2020,44,716.3839,2.0,1227.0
73.86962_35.49295,2020-11-08,2020,45,581.62946,0.0,1227.0
73.86962_35.49295,2020-11-15,2020,46,465.2712,50.800003,1227.0
73.86962_35.49295,2020-11-22,2020,47,454.96207,12.7,1227.0
73.86962_35.49295,2020-11-29,2020,48,390.7143,4.4000006,1227.0
73.86962_35.49295,2020-12-06,2020,49,355.70312,0.8,1227.0
73.86962_35.49295,2020-12-13,2020,50,356.4375,14.2,1227.0
73.86962_35.49295,2020-12-20,2020,51,354.06363,4.7,1227.0
73.86962_35.49295,2020-12-27,2020,52,341.99554,7.3,1227.0
73.86962_35.49295,2021-01-10,2021,1,319.8393,22.899998,1227.0
73.86962_35.49295,2021-01-17,2021,2,312.5848,0.0,1227.0
73.86962_35.49295,2021-01-24,2021,3,304.47992,17.3,1227.0
73.86962_35.49295,2021-01-31,2021,4,298.37054,0.0,1227.0
73.86962_35.49295,2021-02-07,2021,5,289.53125,1.0,1227.0
73.86962_35.49295,2021-02-14,2021,6,282.5402,0.0,1227.0
73.86962_35.49295,2021-02-21,2021,7,276.2232,0.0,1227.0
73.86962_35.49295,2021-02-28,2021,8,378.3616,35.1,1227.0
73.86962_35.49295,2021-03-07,2021,9,386.4375,10.9,1227.0
73.86962_35.49295,2021-03-14,2021,10,354.75446,23.599998,1227.0
73.86962_35.49295,2021-03-21,2021,11,347.50446,6.7000003,1227.0
73.86962_35.49295,2021-03-28,2021,12,363.86606,48.8,1227.0
73.86962_35.49295,2021-04-04,2021,13,394.21875,5.5,1227.0
73.86962_35.49295,2021-04-11,2021,14,391.86606,33.3,1227.0
73.86962_35.49295,2021-04-18,2021,15,364.3125,23.2,1227.0
73.86962_35.49295,2021-04-25,2021,16,401.8125,0.4,1227.0
73.86962_35.49295,2021-05-02,2021,17,347.1027,0.1,1227.0
73.86962_35.49295,2021-05-09,2021,18,339.26785,1.0,1227.0
73.86962_35.49295,2021-05-16,2021,19,430.53125,5.8,1227.0
73.86962_35.49295,2021-05-23,2021,20,522.7143,2.5,1227.0
73.86962_35.49295,2021-05-30,2021,21,564.6786,0.4,1227.0
73.86962_35.49295,2021-06-06,2021,22,735.60266,0.0,1227.0
